gene,msi,component,r,r_abs
Arpp21,mz.585.893825,7,0.20130324,0.20130324
Mef2c,mz.393.91748,7,-0.20129293,0.20129293
Mef2c,mz.203.93285500000002,7,-0.20126523,0.20126523
Sncb,mz.540.910025,7,-0.20120843,0.20120843
Calb1,mz.838.67165,7,0.20120147,0.20120147
Foxp1,mz.202.93759,7,0.20109546,0.20109546
Foxo1,mz.217.9387,7,0.20091793,0.20091793
Six3,mz.219.93651,7,0.20091018,0.20091018
Inf2,mz.524.9369200000001,7,0.20081252,0.20081252
Bcl11b,mz.185.960205,7,0.20066687,0.20066687
Vip,mz.222.02953,7,-0.20061937,0.20061937
Foxp1,mz.353.88166,7,0.2006182,0.2006182
Necab2,mz.838.67165,7,0.2001996,0.2001996
Gng7,mz.364.93424500000003,7,0.20012657,0.20012657
Meis2,mz.838.67165,7,0.200109,0.200109
Pvalb,mz.287.173085,7,-0.20010214,0.20010214
Slc17a7,mz.540.910025,7,-0.20007439,0.20007439
Shank1,mz.217.9387,7,-0.19989656,0.19989656
Slc17a7,mz.201.932625,7,-0.19984716,0.19984716
Slc17a7,mz.393.915395,7,-0.19982305,0.19982305
Arpp21,mz.524.9369200000001,7,0.19979519,0.19979519
Spock3,mz.203.932345,7,0.1995518,0.1995518
Necab2,mz.219.93651,7,0.19954045,0.19954045
Nptxr,mz.377.941235,7,-0.1995042,0.1995042
Rxrg,mz.332.95589,7,0.19946223,0.19946223
Lrrc10b,mz.201.934135,7,0.19941644,0.19941644
Dach1,mz.201.932625,7,0.19938171,0.19938171
Id4,mz.762.473255,7,0.19935939,0.19935939
Dach1,mz.332.95589,7,0.19932452,0.19932452
Gng7,mz.202.93759,7,0.19931628,0.19931628
Slc17a7,mz.203.930065,7,-0.19928865,0.19928865
Mef2c,mz.393.915395,7,-0.19923976,0.19923976
Shank1,mz.366.90242,7,-0.19923654,0.19923654
Sncb,mz.366.89971,7,-0.19919097,0.19919097
Ppp3ca,mz.201.964465,7,0.19910118,0.19910118
Drd1,mz.435.85526,7,0.19894713,0.19894713
Acvr1c,mz.364.90382,7,0.19894394,0.19894394
Nptxr,mz.201.964465,7,-0.19893843,0.19893843
Dach1,mz.350.927835,7,0.1989361,0.1989361
Nptxr,mz.348.92861500000004,7,-0.19893181,0.19893181
Ppp3ca,mz.240.12396999999999,7,0.19888066,0.19888066
Lrrc10b,mz.203.930065,7,0.19886386,0.19886386
Scn1b,mz.185.95974,7,-0.198732,0.198732
Calb1,mz.219.93651,7,0.19870913,0.19870913
Tubb4a,mz.762.473255,7,-0.19853511,0.19853511
Foxo1,mz.348.92861500000004,7,0.19852413,0.19852413
Cacng4,mz.863.68026,7,0.1984047,0.1984047
Gpr6,mz.222.02953,7,0.1983872,0.1983872
mt-Nd4,mz.240.12396999999999,7,0.1983483,0.1983483
Rxrg,mz.524.9369200000001,7,0.19831944,0.19831944
Adcy1,mz.348.92984,7,-0.19827232,0.19827232
Nptx1,mz.201.964465,7,-0.1981851,0.1981851
Ryr3,mz.348.93134,7,0.19804707,0.19804707
Shank1,mz.241.12645,7,-0.19797099,0.19797099
Vip,mz.240.122615,7,-0.19782072,0.19782072
Kcnab1,mz.393.915395,7,0.1978169,0.1978169
Gm42418,mz.348.92984,7,0.1977017,0.1977017
Ppp3ca,mz.435.85526,7,0.19760303,0.19760303
Zbtb20,mz.201.964465,7,0.19756354,0.19756354
Efhd2,mz.163.97838,7,-0.19752988,0.19752988
Unc13c,mz.837.66747,7,0.1974599,0.1974599
Foxp1,mz.332.95589,7,0.19741815,0.19741815
Nexn,mz.163.97838,7,0.1973556,0.1973556
Spock3,mz.201.932625,7,0.19727981,0.19727981
Calb1,mz.241.12645,7,0.19717042,0.19717042
Drd1,mz.203.93285500000002,7,0.19713324,0.19713324
Drd1,mz.380.907875,7,0.19710079,0.19710079
Pdyn,mz.837.66747,7,0.19705196,0.19705196
Mef2c,mz.203.93183499999998,7,-0.19705072,0.19705072
Hpca,mz.377.941235,7,0.19699985,0.19699985
Cacng4,mz.240.12396999999999,7,0.19691685,0.19691685
Spock3,mz.203.930065,7,0.1967825,0.1967825
Zbtb20,mz.240.123325,7,0.19676584,0.19676584
Efhd2,mz.366.90242,7,-0.19670068,0.19670068
Shank1,mz.201.934135,7,-0.19664757,0.19664757
Slc17a7,mz.203.93183499999998,7,-0.19652678,0.19652678
Drd1,mz.364.93424500000003,7,0.1964726,0.1964726
Dgkb,mz.435.85526,7,0.19641614,0.19641614
Pbx3,mz.240.12396999999999,7,0.19635478,0.19635478
Lrrc10b,mz.540.910025,7,0.19619253,0.19619253
Tac1,mz.380.907875,7,0.19615161,0.19615161
Dach1,mz.403.84944,7,0.19596112,0.19596112
Nptxr,mz.364.90545999999995,7,-0.195957,0.195957
Vxn,mz.348.92861500000004,7,-0.19594346,0.19594346
Six3,mz.163.97838,7,0.1958544,0.1958544
Sv2b,mz.287.173085,7,-0.19581081,0.19581081
Dach1,mz.163.97838,7,0.19575903,0.19575903
Crym,mz.369.025065,7,0.19573143,0.19573143
Scn1b,mz.348.92984,7,-0.19570647,0.19570647
Vamp1,mz.384.99937,7,-0.19566968,0.19566968
Kcnab1,mz.377.941235,7,0.19561556,0.19561556
Shank1,mz.384.99937,7,-0.1956029,0.1956029
Drd1,mz.540.910025,7,0.19555892,0.19555892
Zbtb20,mz.240.12396999999999,7,0.19554123,0.19554123
Adcy5,mz.524.9369200000001,7,0.19551182,0.19551182
Acvr1c,mz.364.90545999999995,7,0.19542661,0.19542661
Sv2b,mz.837.66747,7,-0.19531232,0.19531232
Lpl,mz.384.99937,7,0.19530238,0.19530238
Gpr6,mz.241.12645,7,0.19527017,0.19527017
Resp18,mz.364.90382,7,-0.19526026,0.19526026
Gm42418,mz.332.95589,7,0.19510773,0.19510773
Ryr3,mz.217.9387,7,0.19506162,0.19506162
Olfm1,mz.353.88166,7,-0.19502541,0.19502541
Ppp3ca,mz.163.97838,7,0.19495493,0.19495493
Mef2c,mz.366.90242,7,-0.19490677,0.19490677
Dach1,mz.201.964465,7,0.19483829,0.19483829
Nptxr,mz.185.960595,7,-0.19482623,0.19482623
Lrrc10b,mz.403.84944,7,0.19476284,0.19476284
Spock3,mz.203.93183499999998,7,0.19474003,0.19474003
Pvalb,mz.202.93759,7,-0.19473341,0.19473341
Ttc9b,mz.287.173085,7,-0.19459124,0.19459124
Slc17a7,mz.393.91748,7,-0.19451903,0.19451903
Cacng4,mz.240.123325,7,0.19451489,0.19451489
Vamp1,mz.203.932345,7,-0.19449823,0.19449823
Spock3,mz.201.964465,7,0.19449113,0.19449113
Vamp1,mz.366.90242,7,-0.19445226,0.19445226
Kcnab1,mz.203.93285500000002,7,0.19439954,0.19439954
Pvalb,mz.393.91748,7,-0.19439691,0.19439691
Calb1,mz.201.964465,7,0.19439432,0.19439432
Dach1,mz.540.910025,7,0.19439188,0.19439188
Adcy1,mz.762.473255,7,-0.19429228,0.19429228
Lrrc10b,mz.201.932625,7,0.19425717,0.19425717
Foxp1,mz.524.9369200000001,7,0.19424093,0.19424093
Kcnab1,mz.395.913475,7,0.19405973,0.19405973
Bcl11b,mz.838.67165,7,0.1940324,0.1940324
Kcnab1,mz.202.93759,7,0.19402677,0.19402677
Sncb,mz.395.913475,7,-0.19402505,0.19402505
Rxrg,mz.185.960205,7,0.19397387,0.19397387
Cck,mz.569.92071,7,-0.19392052,0.19392052
Pbx3,mz.240.123325,7,0.19363967,0.19363967
Ryr3,mz.163.97838,7,0.19362609,0.19362609
Gpr6,mz.384.99937,7,0.1935572,0.1935572
Kcnab1,mz.393.91748,7,0.19343498,0.19343498
Foxp1,mz.377.941235,7,0.19340454,0.19340454
Gm10827,mz.364.90545999999995,7,0.19331232,0.19331232
Spock3,mz.380.907875,7,0.19329265,0.19329265
Spock3,mz.395.913475,7,0.19321196,0.19321196
Ptprd,mz.240.123325,7,-0.1931913,0.1931913
Efhd2,mz.185.95974,7,-0.19310395,0.19310395
Pvalb,mz.393.915395,7,-0.19308646,0.19308646
Unc13c,mz.201.964465,7,0.19286692,0.19286692
Spock3,mz.393.915395,7,0.19285119,0.19285119
Zbtb20,mz.369.025065,7,0.19283509,0.19283509
Dgkb,mz.219.93651,7,0.1927776,0.1927776
Sncb,mz.380.907875,7,-0.19259363,0.19259363
Sncb,mz.202.93759,7,-0.19248149,0.19248149
Ncald,mz.201.964465,7,-0.19243345,0.19243345
Ncald,mz.366.90242,7,-0.19242454,0.19242454
Zbtb20,mz.240.122615,7,0.19241738,0.19241738
Tubb4a,mz.863.68026,7,-0.19228268,0.19228268
Syndig1l,mz.364.93424500000003,7,0.19226639,0.19226639
Bcl11b,mz.185.95974,7,0.19199602,0.19199602
Nptxr,mz.364.90382,7,-0.19198987,0.19198987
Gm42418,mz.348.93134,7,0.19185483,0.19185483
Pdyn,mz.222.02953,7,0.19183512,0.19183512
Shank1,mz.350.927835,7,-0.19180354,0.19180354
Syndig1l,mz.838.67165,7,0.1916479,0.1916479
Ryr3,mz.366.90242,7,0.19151309,0.19151309
Rxrg,mz.185.95974,7,0.19149584,0.19149584
Sncb,mz.219.93651,7,-0.19145347,0.19145347
Nexn,mz.203.930065,7,0.1913661,0.1913661
Six3,mz.435.85526,7,0.19132854,0.19132854
Dgkb,mz.185.960205,7,0.1913239,0.1913239
Dach1,mz.185.960595,7,0.19117825,0.19117825
Ipcef1,mz.762.473255,7,-0.19117334,0.19117334
Dach1,mz.203.930065,7,0.1910635,0.1910635
Spock3,mz.393.91748,7,0.1910405,0.1910405
Cacng4,mz.762.473255,7,0.19091356,0.19091356
Shank1,mz.540.910025,7,-0.19089457,0.19089457
Slc17a7,mz.366.89971,7,-0.1908538,0.1908538
Mef2c,mz.203.930065,7,-0.19085309,0.19085309
Bcl11b,mz.353.88166,7,0.1908109,0.1908109
Cacng4,mz.240.122615,7,0.19078892,0.19078892
Kcnab1,mz.350.927835,7,0.19067115,0.19067115
Olfm1,mz.585.893825,7,-0.19065434,0.19065434
Resp18,mz.348.93134,7,-0.19062495,0.19062495
Adcy1,mz.364.90545999999995,7,-0.19061328,0.19061328
Ttc9b,mz.241.12645,7,-0.19056323,0.19056323
Vamp1,mz.203.93183499999998,7,-0.1905572,0.1905572
Shank1,mz.863.68026,7,-0.1905333,0.1905333
Bcl11b,mz.524.9369200000001,7,0.1904648,0.1904648
Dgkb,mz.185.960595,7,0.19039695,0.19039695
Shank1,mz.403.84944,7,-0.19030413,0.19030413
Ppp3ca,mz.366.89971,7,0.19026574,0.19026574
Vamp1,mz.201.934135,7,-0.19016638,0.19016638
Spock3,mz.838.67165,7,0.19014472,0.19014472
Inf2,mz.762.473255,7,0.19014157,0.19014157
Shank1,mz.762.473255,7,-0.19010207,0.19010207
Bcl11b,mz.350.927835,7,0.19008133,0.19008133
Meis2,mz.380.907875,7,0.19000438,0.19000438
Adcy1,mz.364.90382,7,-0.18999735,0.18999735
Shank1,mz.332.95589,7,-0.18998432,0.18998432
Gm10827,mz.364.90382,7,0.18996978,0.18996978
Resp18,mz.364.902325,7,-0.18996021,0.18996021
Tubb4a,mz.837.66747,7,-0.189817,0.189817
Dgkb,mz.540.910025,7,0.18971434,0.18971434
Pbx3,mz.240.122615,7,0.18950906,0.18950906
Kcnab1,mz.838.67165,7,0.18943514,0.18943514
Meis2,mz.332.95589,7,0.18941697,0.18941697
Slc30a3,mz.217.9387,7,-0.18941024,0.18941024
Mef2c,mz.332.95589,7,-0.1893391,0.1893391
Kcnab1,mz.366.89971,7,0.18922997,0.18922997
Pvalb,mz.395.913475,7,-0.18912297,0.18912297
Cacng4,mz.837.66747,7,0.18906331,0.18906331
Adcy1,mz.348.92861500000004,7,-0.18895632,0.18895632
Rxrg,mz.380.907875,7,0.18871987,0.18871987
Shank1,mz.201.932625,7,-0.1887139,0.1887139
Pbx3,mz.384.99937,7,0.18858701,0.18858701
Efr3a,mz.287.173085,7,-0.18855965,0.18855965
Sncb,mz.350.927835,7,-0.1885487,0.1885487
Dach1,mz.185.960205,7,0.1884468,0.1884468
Acvr1c,mz.364.902325,7,0.18840574,0.18840574
Dach1,mz.762.473255,7,0.18828401,0.18828401
Dach1,mz.393.915395,7,0.18816581,0.18816581
Ipcef1,mz.201.964465,7,-0.18813065,0.18813065
Klhl13,mz.384.99937,7,0.18805915,0.18805915
Nexn,mz.366.89971,7,0.18801469,0.18801469
Dach1,mz.203.932345,7,0.18799032,0.18799032
Inf2,mz.364.93424500000003,7,0.18796648,0.18796648
Ptprd,mz.240.122615,7,-0.1877493,0.1877493
Nexn,mz.201.934135,7,0.18771711,0.18771711
Crym,mz.241.12645,7,0.1876724,0.1876724
Lpl,mz.837.66747,7,0.18766409,0.18766409
Resp18,mz.348.92984,7,-0.18764775,0.18764775
Foxp1,mz.364.93424500000003,7,0.18761143,0.18761143
Nptxr,mz.217.9387,7,-0.1874981,0.1874981
Zbtb20,mz.217.9387,7,0.18749438,0.18749438
Tac1,mz.366.90242,7,0.1874389,0.1874389
Vamp1,mz.403.84944,7,-0.18719064,0.18719064
Necab2,mz.185.960595,7,0.18712834,0.18712834
Ipcef1,mz.384.99937,7,-0.18704975,0.18704975
Vamp1,mz.222.02953,7,-0.18703082,0.18703082
Resp18,mz.364.90545999999995,7,-0.18697518,0.18697518
Necab2,mz.366.89971,7,0.18689671,0.18689671
Hpca,mz.332.95589,7,0.1867785,0.1867785
Syt6,mz.287.173085,7,0.18663928,0.18663928
Crym,mz.380.907875,7,0.18661118,0.18661118
Shank1,mz.203.932345,7,-0.18651491,0.18651491
Lrrc10b,mz.393.91748,7,0.18650252,0.18650252
Rxrg,mz.219.93651,7,0.1863845,0.1863845
Ppp3ca,mz.540.910025,7,0.18632391,0.18632391
Sv2b,mz.369.025065,7,-0.18627462,0.18627462
Vamp1,mz.203.930065,7,-0.1861968,0.1861968
Spock3,mz.332.95589,7,0.18612897,0.18612897
Cnr1,mz.364.90382,7,0.18612275,0.18612275
Adcy1,mz.163.97838,7,-0.18607783,0.18607783
Ttc9b,mz.863.68026,7,-0.18607599,0.18607599
Sv2b,mz.863.68026,7,-0.18604818,0.18604818
Drd1,mz.202.93759,7,0.18599805,0.18599805
Dach1,mz.393.91748,7,0.18582425,0.18582425
Sncb,mz.435.85526,7,-0.18578753,0.18578753
Slc30a3,mz.364.90545999999995,7,-0.18576115,0.18576115
Tgfa,mz.240.123325,7,0.18574962,0.18574962
Id4,mz.240.12396999999999,7,0.18571322,0.18571322
Kcnab1,mz.337.866275,7,0.18558788,0.18558788
Gng7,mz.353.88166,7,0.18558557,0.18558557
Gm42418,mz.348.92861500000004,7,0.1854704,0.1854704
Cck,mz.585.893825,7,-0.18542436,0.18542436
Unc13c,mz.219.93651,7,0.1852907,0.1852907
Ncald,mz.380.907875,7,-0.18525748,0.18525748
Adcy1,mz.364.902325,7,-0.18524946,0.18524946
Pvalb,mz.863.68026,7,-0.18522017,0.18522017
Nexn,mz.403.84944,7,0.18521374,0.18521374
Spock3,mz.203.93285500000002,7,0.18516748,0.18516748
Scn1b,mz.348.92861500000004,7,-0.18506742,0.18506742
Nptxr,mz.364.902325,7,-0.18506621,0.18506621
Nptxr,mz.201.934135,7,-0.18506365,0.18506365
Unc13c,mz.863.68026,7,0.18494117,0.18494117
Nexn,mz.393.91748,7,0.18493712,0.18493712
Scn1b,mz.201.964465,7,-0.1848391,0.1848391
Lrrc10b,mz.393.915395,7,0.1847572,0.1847572
Cnr1,mz.364.902325,7,0.18467581,0.18467581
Meis2,mz.435.85526,7,0.18456812,0.18456812
Efhd2,mz.377.941235,7,-0.18453488,0.18453488
Gng7,mz.569.92071,7,0.18448967,0.18448967
Calb1,mz.163.97838,7,0.1844893,0.1844893
Nexn,mz.393.915395,7,0.1843848,0.1843848
Nexn,mz.201.932625,7,0.18433468,0.18433468
Lrrc10b,mz.203.932345,7,0.18430164,0.18430164
Efhd2,mz.380.907875,7,-0.18419397,0.18419397
Slc17a7,mz.395.913475,7,-0.18418583,0.18418583
Gm42418,mz.369.025065,7,0.18413943,0.18413943
Zfhx3,mz.240.123325,7,0.1841065,0.1841065
Ipcef1,mz.348.93134,7,-0.18403038,0.18403038
Pbx3,mz.369.025065,7,0.18400025,0.18400025
Vxn,mz.332.95589,7,-0.18399654,0.18399654
Tgfa,mz.240.122615,7,0.1839787,0.1839787
Id4,mz.240.123325,7,0.18388832,0.18388832
Rgs4,mz.540.910025,7,0.18381968,0.18381968
Scn1b,mz.217.9387,7,-0.18371032,0.18371032
Hpca,mz.524.9369200000001,7,0.18363863,0.18363863
Pvalb,mz.366.89971,7,-0.18351287,0.18351287
Necab2,mz.185.960205,7,0.18350078,0.18350078
Tgfa,mz.364.90382,7,0.18348518,0.18348518
Mef2c,mz.202.93759,7,-0.18347807,0.18347807
Ttc9b,mz.369.025065,7,-0.18347384,0.18347384
Dach1,mz.203.93183499999998,7,0.1834667,0.1834667
Gm42418,mz.287.173085,7,0.18342924,0.18342924
Kcnab1,mz.380.907875,7,0.1833744,0.1833744
Cck,mz.337.866275,7,-0.18335643,0.18335643
Gpr6,mz.364.90545999999995,7,0.18332991,0.18332991
Gpr83,mz.240.123325,7,0.1832205,0.1832205
Dach1,mz.377.941235,7,0.18317273,0.18317273
Zfhx3,mz.240.122615,7,0.18314236,0.18314236
Tubb4a,mz.287.173085,7,-0.1831164,0.1831164
Unc13c,mz.384.99937,7,0.18291076,0.18291076
Dach1,mz.524.9369200000001,7,0.1828869,0.1828869
Pbx3,mz.762.473255,7,0.18286303,0.18286303
Dach1,mz.185.95974,7,0.18284318,0.18284318
Dgkb,mz.185.95974,7,0.1828406,0.1828406
Mef2c,mz.395.913475,7,-0.18280256,0.18280256
Pbx3,mz.287.173085,7,0.18277982,0.18277982
Klhl13,mz.762.473255,7,0.1827621,0.1827621
Unc13c,mz.369.025065,7,0.18272847,0.18272847
Tgfa,mz.348.92984,7,0.18268554,0.18268554
Nptxr,mz.163.97838,7,-0.1826492,0.1826492
Pvalb,mz.219.93651,7,-0.18264632,0.18264632
Ncald,mz.219.93651,7,-0.18260816,0.18260816
Dach1,mz.380.907875,7,0.18254742,0.18254742
Nptxr,mz.403.84944,7,-0.18253662,0.18253662
Ppp3ca,mz.364.93424500000003,7,0.18247879,0.18247879
Acvr1c,mz.348.92984,7,0.18242498,0.18242498
Efr3a,mz.348.93134,7,-0.18238793,0.18238793
Vamp1,mz.201.932625,7,-0.18236017,0.18236017
Klhl13,mz.201.964465,7,0.18234923,0.18234923
Slc30a3,mz.364.90382,7,-0.1823288,0.1823288
Nexn,mz.203.932345,7,0.1822297,0.1822297
Gpr83,mz.240.122615,7,0.1821985,0.1821985
Dgkb,mz.364.93424500000003,7,0.18214655,0.18214655
Gpr83,mz.217.9387,7,0.18211804,0.18211804
Acvr1c,mz.348.92861500000004,7,0.18191184,0.18191184
Scn1b,mz.377.941235,7,-0.18191001,0.18191001
Vamp1,mz.185.960205,7,-0.18162796,0.18162796
Resp18,mz.348.92861500000004,7,-0.18161651,0.18161651
Inf2,mz.201.964465,7,0.18151486,0.18151486
Vxn,mz.838.67165,7,-0.18147871,0.18147871
Gng7,mz.524.9369200000001,7,0.1814768,0.1814768
Dgkb,mz.201.934135,7,0.18136358,0.18136358
Shank1,mz.377.941235,7,-0.18123022,0.18123022
Nexn,mz.380.907875,7,0.18121007,0.18121007
Spock3,mz.185.960205,7,0.18120766,0.18120766
Tgfa,mz.348.93134,7,0.18109256,0.18109256
Ipcef1,mz.287.173085,7,-0.18108666,0.18108666
Dach1,mz.203.93285500000002,7,0.18091457,0.18091457
Spock3,mz.377.941235,7,0.18081862,0.18081862
Rxrg,mz.201.964465,7,0.18081102,0.18081102
Spock3,mz.185.960595,7,0.1808094,0.1808094
Vamp1,mz.393.915395,7,-0.18076599,0.18076599
Id4,mz.863.68026,7,0.1805856,0.1805856
Inf2,mz.435.85526,7,0.18054771,0.18054771
Shank1,mz.393.91748,7,-0.18052122,0.18052122
mt-Nd4,mz.837.66747,7,0.18049175,0.18049175
Ipcef1,mz.348.92984,7,-0.18048343,0.18048343
Efr3a,mz.348.92984,7,-0.18048169,0.18048169
Scn1b,mz.364.90545999999995,7,-0.18040103,0.18040103
Efr3a,mz.369.025065,7,-0.18035217,0.18035217
Vxn,mz.435.85526,7,-0.18034163,0.18034163
Klhl13,mz.369.025065,7,0.18028796,0.18028796
Vxn,mz.364.90382,7,-0.18024813,0.18024813
Gm10827,mz.364.902325,7,0.18020763,0.18020763
Vamp1,mz.393.91748,7,-0.1800745,0.1800745
Ppp3ca,mz.219.93651,7,0.18003148,0.18003148
Vamp1,mz.540.910025,7,-0.17989817,0.17989817
Scn1b,mz.332.95589,7,-0.17987132,0.17987132
Calb1,mz.435.85526,7,0.17970183,0.17970183
Pvalb,mz.337.866275,7,-0.17969003,0.17969003
Gpr6,mz.364.90382,7,0.17964801,0.17964801
Shank1,mz.203.930065,7,-0.17947814,0.17947814
Meis2,mz.185.960595,7,0.17947593,0.17947593
Vamp1,mz.203.93285500000002,7,-0.17946641,0.17946641
Zbtb20,mz.287.173085,7,0.1794428,0.1794428
Pbx3,mz.241.12645,7,0.17940421,0.17940421
Gpr6,mz.217.9387,7,0.17923553,0.17923553
Tgfa,mz.240.12396999999999,7,0.17920777,0.17920777
Rgs4,mz.384.99937,7,0.17920415,0.17920415
Shank1,mz.203.93183499999998,7,-0.17914644,0.17914644
Lpl,mz.240.122615,7,0.17912562,0.17912562
Gpr83,mz.287.173085,7,0.17908758,0.17908758
Ryr3,mz.366.89971,7,0.17908654,0.17908654
Rxrg,mz.762.473255,7,0.17906359,0.17906359
Adcy1,mz.185.960595,7,-0.17904967,0.17904967
Lpl,mz.240.123325,7,0.17902686,0.17902686
Vamp1,mz.366.89971,7,-0.17899692,0.17899692
Pvalb,mz.350.927835,7,-0.17896542,0.17896542
Shank1,mz.185.960595,7,-0.17895868,0.17895868
Necab2,mz.332.95589,7,0.17895624,0.17895624
Foxo1,mz.201.964465,7,0.17894351,0.17894351
Rgs7bp,mz.364.90382,7,0.17890817,0.17890817
Spock3,mz.585.893825,7,0.17888588,0.17888588
Id4,mz.240.122615,7,0.17884135,0.17884135
Shank1,mz.393.915395,7,-0.1787864,0.1787864
Ncald,mz.163.97838,7,-0.17874756,0.17874756
Tgfa,mz.364.90545999999995,7,0.17866117,0.17866117
Cacng4,mz.241.12645,7,0.17851743,0.17851743
Nptxr,mz.393.91748,7,-0.17851315,0.17851315
Cacng4,mz.222.02953,7,0.17848851,0.17848851
Unc13c,mz.435.85526,7,0.17840895,0.17840895
Zfhx3,mz.222.02953,7,0.17831278,0.17831278
Foxo1,mz.163.97838,7,0.1782715,0.1782715
Vamp1,mz.185.95974,7,-0.17824684,0.17824684
Ptprd,mz.241.12645,7,-0.17817605,0.17817605
Lpl,mz.762.473255,7,0.1781454,0.1781454
Pbx3,mz.837.66747,7,0.1779365,0.1779365
Tgfa,mz.364.902325,7,0.17792743,0.17792743
Rgs4,mz.366.89971,7,0.17788003,0.17788003
Six3,mz.201.934135,7,0.17782685,0.17782685
Scn1b,mz.364.90382,7,-0.17775533,0.17775533
Sncb,mz.364.93424500000003,7,-0.17768058,0.17768058
Adcy1,mz.185.960205,7,-0.17766729,0.17766729
Dgkb,mz.201.932625,7,0.17761604,0.17761604
Scn1b,mz.163.97838,7,-0.17758939,0.17758939
Adcy1,mz.201.934135,7,-0.17750828,0.17750828
Drd1,mz.377.941235,7,0.17746139,0.17746139
Dgkb,mz.403.84944,7,0.17742781,0.17742781
Six3,mz.203.932345,7,0.17741184,0.17741184
Scn1b,mz.762.473255,7,-0.17733775,0.17733775
Slc30a3,mz.762.473255,7,-0.1773255,0.1773255
Lrrc10b,mz.332.95589,7,0.17729747,0.17729747
Vamp1,mz.762.473255,7,-0.17729487,0.17729487
Lrrc10b,mz.395.913475,7,0.17725366,0.17725366
Adcy1,mz.219.93651,7,-0.17724045,0.17724045
Lrrc10b,mz.203.93183499999998,7,0.17720154,0.17720154
Kcnab1,mz.185.960205,7,0.17714496,0.17714496
Pdyn,mz.217.9387,7,0.1771367,0.1771367
Nptxr,mz.201.932625,7,-0.17712548,0.17712548
Tac1,mz.163.97838,7,0.17711145,0.17711145
Vxn,mz.163.97838,7,-0.17708273,0.17708273
Foxp1,mz.569.92071,7,0.17702195,0.17702195
Six3,mz.203.930065,7,0.17701794,0.17701794
Kcnab1,mz.364.93424500000003,7,0.17697036,0.17697036
Calb1,mz.366.89971,7,0.17690808,0.17690808
Lpl,mz.287.173085,7,0.17690086,0.17690086
Slc30a3,mz.364.902325,7,-0.17686641,0.17686641
Efhd2,mz.540.910025,7,-0.17681839,0.17681839
Nexn,mz.203.93183499999998,7,0.17678249,0.17678249
Id4,mz.369.025065,7,0.1767337,0.1767337
Six3,mz.403.84944,7,0.17670405,0.17670405
Nptxr,mz.203.932345,7,-0.17659876,0.17659876
Shank1,mz.366.89971,7,-0.17657337,0.17657337
Lrrc10b,mz.203.93285500000002,7,0.17656241,0.17656241
Unc13c,mz.380.907875,7,0.17651707,0.17651707
Tgfa,mz.837.66747,7,0.17649633,0.17649633
Gpr83,mz.222.02953,7,0.1764961,0.1764961
Vamp1,mz.377.941235,7,-0.17640841,0.17640841
Vamp1,mz.524.9369200000001,7,-0.1764046,0.1764046
Nexn,mz.395.913475,7,0.17636144,0.17636144
Efr3a,mz.384.99937,7,-0.17635736,0.17635736
Vxn,mz.364.90545999999995,7,-0.1763112,0.1763112
Nexn,mz.203.93285500000002,7,0.17623775,0.17623775
Kcnab1,mz.332.95589,7,0.17623527,0.17623527
Six3,mz.380.907875,7,0.17617103,0.17617103
Foxp1,mz.185.960205,7,0.1761663,0.1761663
Vxn,mz.364.902325,7,-0.17615926,0.17615926
Cnr1,mz.364.90545999999995,7,0.17613567,0.17613567
Necab2,mz.185.95974,7,0.17610349,0.17610349
Nptxr,mz.762.473255,7,-0.17609331,0.17609331
Gpr6,mz.348.93134,7,0.17600557,0.17600557
Rgs4,mz.380.907875,7,0.1759705,0.1759705
mt-Nd4,mz.240.123325,7,0.17588848,0.17588848
Zfhx3,mz.240.12396999999999,7,0.17586689,0.17586689
Drd1,mz.337.866275,7,0.17581226,0.17581226
Inf2,mz.838.67165,7,0.17573729,0.17573729
Shank1,mz.185.960205,7,-0.1757089,0.1757089
Spock3,mz.185.95974,7,0.17568365,0.17568365
Gm10827,mz.366.90242,7,0.1756576,0.1756576
Necab2,mz.435.85526,7,0.175655,0.175655
Spock3,mz.353.88166,7,0.17564721,0.17564721
Tac1,mz.348.93134,7,0.17559895,0.17559895
Vamp1,mz.332.95589,7,-0.17556909,0.17556909
Nptxr,mz.393.915395,7,-0.17547446,0.17547446
Ncald,mz.838.67165,7,-0.175441,0.175441
Ryr3,mz.201.964465,7,0.17542785,0.17542785
Cacng4,mz.384.99937,7,0.1753644,0.1753644
Efhd2,mz.524.9369200000001,7,-0.1752053,0.1752053
Scn1b,mz.364.902325,7,-0.17503652,0.17503652
Slc17a7,mz.202.93759,7,-0.17498821,0.17498821
Six3,mz.203.93183499999998,7,0.17497092,0.17497092
Foxo1,mz.366.90242,7,0.17495139,0.17495139
Vxn,mz.185.960595,7,-0.17485578,0.17485578
Ipcef1,mz.348.92861500000004,7,-0.17483307,0.17483307
Acvr1c,mz.366.90242,7,0.1748265,0.1748265
Efhd2,mz.350.927835,7,-0.17480949,0.17480949
Tac1,mz.348.92984,7,0.17478366,0.17478366
Arpp21,mz.569.92071,7,0.1747827,0.1747827
Rgs4,mz.837.66747,7,0.17477782,0.17477782
Nptx1,mz.348.92984,7,-0.17472231,0.17472231
Nptxr,mz.332.95589,7,-0.17455918,0.17455918
Dgkb,mz.524.9369200000001,7,0.17452338,0.17452338
Tgfa,mz.863.68026,7,0.17448568,0.17448568
