gene,w,component,w_abs
Nat8l,0.00011272769,10,0.00011272769
Pde9a,-0.00011265966,10,0.00011265966
Tmem217,-0.00011056163,10,0.00011056163
Gm17435,-0.00011045927,10,0.00011045927
Clmn,-0.000108357825,10,0.000108357825
Tgfa,-0.00010582711,10,0.00010582711
Tbr1,0.000105491854,10,0.000105491854
Baiap2l2,-0.00010539794,10,0.00010539794
Nrn1,0.000105108535,10,0.000105108535
Ache,-0.000103522114,10,0.000103522114
Pstpip2,-0.00010272259,10,0.00010272259
Pon3,0.00010220863,10,0.00010220863
Acot6,-0.000101525206,10,0.000101525206
Myzap,-0.00010097597,10,0.00010097597
Nefh,0.000100095946,10,0.000100095946
Kif13a,-9.8815304e-05,10,9.8815304e-05
Prr15,-9.7925775e-05,10,9.7925775e-05
Bub1,9.707093e-05,10,9.707093e-05
Grk3,9.5818636e-05,10,9.5818636e-05
Unk,-9.470057e-05,10,9.470057e-05
Sufu,-9.417736e-05,10,9.417736e-05
A630019I02Rik,9.349849e-05,10,9.349849e-05
Zfp457,-9.319938e-05,10,9.319938e-05
Rreb1,-9.271786e-05,10,9.271786e-05
Alx3,-9.226975e-05,10,9.226975e-05
Galnt9,-9.062834e-05,10,9.062834e-05
Pip4k2a,-9.038989e-05,10,9.038989e-05
Il33,9.0100184e-05,10,9.0100184e-05
Tesc,8.977498e-05,10,8.977498e-05
Mrpl45,-8.906781e-05,10,8.906781e-05
Gm35161,8.730723e-05,10,8.730723e-05
Fbxl18,8.590791e-05,10,8.590791e-05
C1qa,-8.466903e-05,10,8.466903e-05
Gm34256,-8.463406e-05,10,8.463406e-05
Stag3,-8.459501e-05,10,8.459501e-05
Wasf2,8.4213054e-05,10,8.4213054e-05
1110008P14Rik,-8.3649385e-05,10,8.3649385e-05
Trp53cor1,8.247468e-05,10,8.247468e-05
Pde1b,-8.24476e-05,10,8.24476e-05
Mroh8,-8.1557744e-05,10,8.1557744e-05
Clcn5,7.959139e-05,10,7.959139e-05
Ppp1r32,-7.956676e-05,10,7.956676e-05
1700012D14Rik,-7.7452685e-05,10,7.7452685e-05
Scd1,-7.731593e-05,10,7.731593e-05
Synm,7.008059e-05,10,7.008059e-05
Lcn2,7.001506e-05,10,7.001506e-05
Pdlim3,6.89547e-05,10,6.89547e-05
Slamf6,-6.884038e-05,10,6.884038e-05
Gm13293,6.8125824e-05,10,6.8125824e-05
H2-Oa,-6.7746456e-05,10,6.7746456e-05
1600020E01Rik,6.365597e-05,10,6.365597e-05
Ube2c,6.291599e-05,10,6.291599e-05
Stk32c,6.289553e-05,10,6.289553e-05
Galnt15,6.231329e-05,10,6.231329e-05
Rest,6.217766e-05,10,6.217766e-05
Cit,-6.0791022e-05,10,6.0791022e-05
Igkc,-5.9361864e-05,10,5.9361864e-05
Sypl,5.9345602e-05,10,5.9345602e-05
Haghl,5.8829584e-05,10,5.8829584e-05
Klk6,5.7005298e-05,10,5.7005298e-05
Szrd1,-5.626835e-05,10,5.626835e-05
Gm45890,5.35126e-05,10,5.35126e-05
Alg5,5.2185005e-05,10,5.2185005e-05
Trmt6,5.20241e-05,10,5.20241e-05
Olfr287,5.1923816e-05,10,5.1923816e-05
St6galnac5,4.9207043e-05,10,4.9207043e-05
A830052D11Rik,4.898741e-05,10,4.898741e-05
Cat,-4.8778726e-05,10,4.8778726e-05
Csf2ra,4.803601e-05,10,4.803601e-05
Plekhh1,4.7898844e-05,10,4.7898844e-05
Psat1,-4.773333e-05,10,4.773333e-05
Grb14,-4.742824e-05,10,4.742824e-05
Aff1,4.7243117e-05,10,4.7243117e-05
Aspa,4.6936657e-05,10,4.6936657e-05
Csrp2,4.6550325e-05,10,4.6550325e-05
Col19a1,-4.6008296e-05,10,4.6008296e-05
Tmem220,-4.5886125e-05,10,4.5886125e-05
Gm43598,-4.3500087e-05,10,4.3500087e-05
Fam57a,-4.2726228e-05,10,4.2726228e-05
Ttf1,4.232972e-05,10,4.232972e-05
Slc34a3,-4.198625e-05,10,4.198625e-05
Cplx1,-3.917836e-05,10,3.917836e-05
Sox8,3.9094175e-05,10,3.9094175e-05
Krt28,3.8784598e-05,10,3.8784598e-05
Ptgis,-3.7935057e-05,10,3.7935057e-05
Serpind1,-3.7888687e-05,10,3.7888687e-05
Tec,3.788461e-05,10,3.788461e-05
Uck2,-3.7761896e-05,10,3.7761896e-05
Gm46565,3.7408907e-05,10,3.7408907e-05
Gpam,-3.668274e-05,10,3.668274e-05
Arid5a,3.6229965e-05,10,3.6229965e-05
Chrna7,-3.522119e-05,10,3.522119e-05
Snx1,3.473855e-05,10,3.473855e-05
Cpeb2,3.4355926e-05,10,3.4355926e-05
Plac9b,-3.3925033e-05,10,3.3925033e-05
Zc3h8,3.325525e-05,10,3.325525e-05
Rftn1,3.2952074e-05,10,3.2952074e-05
Aldh1a2,-3.152992e-05,10,3.152992e-05
Fan1,3.0718937e-05,10,3.0718937e-05
Slc26a7,2.7659078e-05,10,2.7659078e-05
Nat8f3,-2.7524175e-05,10,2.7524175e-05
Dcaf17,2.670128e-05,10,2.670128e-05
Zfp472,-2.6621252e-05,10,2.6621252e-05
Kcns2,-2.5415187e-05,10,2.5415187e-05
Rasl12,-2.3855457e-05,10,2.3855457e-05
Srpk3,-2.3821238e-05,10,2.3821238e-05
Rcor3,-2.3079616e-05,10,2.3079616e-05
Glis1,-1.954645e-05,10,1.954645e-05
Mef2c,1.9207144e-05,10,1.9207144e-05
Laptm5,-1.9089175e-05,10,1.9089175e-05
Ccdc89,1.7876095e-05,10,1.7876095e-05
Fbxo17,-1.765037e-05,10,1.765037e-05
Lamp2,1.7005985e-05,10,1.7005985e-05
Mgmt,-1.5921467e-05,10,1.5921467e-05
Zcchc17,1.5644826e-05,10,1.5644826e-05
Kctd20,1.5550224e-05,10,1.5550224e-05
Rprm,-1.4368264e-05,10,1.4368264e-05
Penk,-1.3220045e-05,10,1.3220045e-05
Prok2,-1.3104925e-05,10,1.3104925e-05
4933421O10Rik,-8.970615e-06,10,8.970615e-06
Vsnl1,8.3205305e-06,10,8.3205305e-06
Cldn14,-7.4613904e-06,10,7.4613904e-06
Lrrc34,-6.721108e-06,10,6.721108e-06
Vmn2r85,-6.6682396e-06,10,6.6682396e-06
Hapln2,6.530831e-06,10,6.530831e-06
Otud4,5.880067e-06,10,5.880067e-06
Ccn2,5.5831315e-06,10,5.5831315e-06
Slc43a3,4.9693995e-06,10,4.9693995e-06
Ppp1r37,4.455992e-06,10,4.455992e-06
Gm8281,4.4099347e-06,10,4.4099347e-06
Sox2ot,3.713734e-06,10,3.713734e-06
5430402O13Rik,-3.553321e-06,10,3.553321e-06
Ppfibp1,-3.5430894e-06,10,3.5430894e-06
Nat8f2,3.0288627e-06,10,3.0288627e-06
Apex1,-2.4901108e-06,10,2.4901108e-06
Fam81b,2.3264183e-06,10,2.3264183e-06
Crhbp,-2.2854622e-06,10,2.2854622e-06
Gal3st4,-1.9666036e-06,10,1.9666036e-06
Olfr1369-ps1,-1.7021403e-06,10,1.7021403e-06
Otx2,1.4080806e-06,10,1.4080806e-06
Mrpl1,-2.054212e-07,10,2.054212e-07
Gm46565,-0.019033702,11,0.019033702
Stard6,-0.015364782,11,0.015364782
Ccdc121,-0.014327579,11,0.014327579
Plp1,0.0128534725,11,0.0128534725
Ctss,-0.012425242,11,0.012425242
Tlr1,-0.01229445,11,0.01229445
Fbxl13,-0.011931976,11,0.011931976
Ppp1r13b,0.011700396,11,0.011700396
Fam81b,-0.011295055,11,0.011295055
Cat,0.010832166,11,0.010832166
Rfx7,-0.0106056435,11,0.0106056435
Adipor1,-0.010462901,11,0.010462901
Smim1,0.00992795,11,0.00992795
Gpr62,-0.00991608,11,0.00991608
Plekhf1,-0.0094393715,11,0.0094393715
Fth1,-0.009337619,11,0.009337619
Tsg101,-0.009330609,11,0.009330609
Ppp1r1b,-0.009085211,11,0.009085211
Snrpe,-0.00902,11,0.00902
Rasl10a,-0.008709257,11,0.008709257
Slain1,0.008617783,11,0.008617783
Arpp21,-0.008207273,11,0.008207273
Arpc1b,0.008206159,11,0.008206159
Nxph4,0.008006783,11,0.008006783
Cnr1,-0.0078850025,11,0.0078850025
Tmem212,-0.007880523,11,0.007880523
Drg1,-0.00783211,11,0.00783211
1500015L24Rik,0.007731941,11,0.007731941
Olig1,0.0075818407,11,0.0075818407
Mif4gd,-0.0075033884,11,0.0075033884
Ecrg4,-0.0074760136,11,0.0074760136
Rnf169,0.007259087,11,0.007259087
Tm2d3,-0.0072072498,11,0.0072072498
Rnf181,-0.0071808603,11,0.0071808603
Fam216b,-0.0071004787,11,0.0071004787
Sla2,-0.0070022093,11,0.0070022093
Slc35g3,-0.0069422815,11,0.0069422815
Dnah10,-0.0068125194,11,0.0068125194
C1qb,-0.006809192,11,0.006809192
Atp2b4,0.006807561,11,0.006807561
D730003I15Rik,-0.0065887785,11,0.0065887785
Syndig1l,-0.00656425,11,0.00656425
Dhfr,-0.006550631,11,0.006550631
Gatm,-0.0065378947,11,0.0065378947
Mobp,0.006518117,11,0.006518117
Fbxo2,-0.006517564,11,0.006517564
Chst3,0.0064798715,11,0.0064798715
Ccdc3,-0.0063700513,11,0.0063700513
March4,-0.0063306643,11,0.0063306643
Akr1b8,0.006304822,11,0.006304822
BC049715,-0.0062818076,11,0.0062818076
Plekha5,-0.0062280735,11,0.0062280735
Adarb2,-0.006224748,11,0.006224748
Arhgap23,-0.006136612,11,0.006136612
Camkk2,-0.0061063436,11,0.0061063436
Grik2,0.0060048997,11,0.0060048997
Ppp1r32,-0.0059329425,11,0.0059329425
Dusp26,-0.0059084105,11,0.0059084105
Wfdc17,0.00578727,11,0.00578727
Wfs1,0.005736431,11,0.005736431
Ppp3ca,0.005711717,11,0.005711717
C1qc,-0.0056660543,11,0.0056660543
Kif13a,-0.005633153,11,0.005633153
Lyrm9,-0.0055889073,11,0.0055889073
Tesc,-0.0054512504,11,0.0054512504
Vim,-0.005427053,11,0.005427053
Bbox1,-0.0054030307,11,0.0054030307
Rab3b,-0.005376285,11,0.005376285
Bud23,-0.0053690406,11,0.0053690406
A230009B12Rik,-0.0053384146,11,0.0053384146
Wdr6,0.0053203073,11,0.0053203073
Tmem158,0.005236821,11,0.005236821
Flnc,-0.0050815246,11,0.0050815246
Matn4,0.0050709946,11,0.0050709946
Mcm2,0.005048692,11,0.005048692
Gstp1,-0.0050405716,11,0.0050405716
1700094D03Rik,-0.0050117555,11,0.0050117555
Krt8,0.0049781543,11,0.0049781543
Tyrobp,-0.0049778726,11,0.0049778726
Eif6,-0.0049629505,11,0.0049629505
4930550C14Rik,-0.004910039,11,0.004910039
Tm7sf3,-0.004876864,11,0.004876864
Enc1,-0.0048647607,11,0.0048647607
1700024G13Rik,-0.0048614466,11,0.0048614466
Gstm7,-0.004812515,11,0.004812515
Appl2,0.004749551,11,0.004749551
Ces1d,-0.0047316747,11,0.0047316747
Wscd1,-0.0046879137,11,0.0046879137
Nr4a2,0.0046472033,11,0.0046472033
Hpca,-0.00463862,11,0.00463862
Tppp3,-0.004628511,11,0.004628511
Pogk,-0.0046247616,11,0.0046247616
Trp53i11,-0.0046054474,11,0.0046054474
Spaca9,-0.0045690867,11,0.0045690867
Dbndd2,-0.004568909,11,0.004568909
Gm34961,-0.0045289253,11,0.0045289253
Grb7,-0.004518504,11,0.004518504
Cgnl1,0.0045112823,11,0.0045112823
Pacs2,-0.00449932,11,0.00449932
Ckap2,-0.0044691884,11,0.0044691884
Mal,0.004445482,11,0.004445482
Baiap3,0.004435669,11,0.004435669
Myzap,-0.0044355085,11,0.0044355085
Paupar,0.0044276905,11,0.0044276905
Ikzf5,0.0044168937,11,0.0044168937
Pde6g,-0.004389714,11,0.004389714
Rhpn2,-0.004384559,11,0.004384559
Mia,-0.004382441,11,0.004382441
Col15a1,0.0043401266,11,0.0043401266
Taok3,0.0043241726,11,0.0043241726
Ccnd2,-0.0043230294,11,0.0043230294
Tac2,-0.004315588,11,0.004315588
Aspg,-0.0043018204,11,0.0043018204
Tgm2,-0.004300747,11,0.004300747
Bpgm,0.0042824824,11,0.0042824824
Zdhhc20,0.0042787166,11,0.0042787166
Gm28729,-0.00427372,11,0.00427372
Cacna2d1,-0.004221771,11,0.004221771
Kif7,0.0042210515,11,0.0042210515
Cacna1s,-0.004220217,11,0.004220217
Mlph,-0.004157357,11,0.004157357
Cort,-0.00415731,11,0.00415731
Chd7,-0.0041564726,11,0.0041564726
Cnn2,0.004116016,11,0.004116016
Sik3,-0.0041035037,11,0.0041035037
A330048O09Rik,0.00408308,11,0.00408308
Grb14,-0.0040567433,11,0.0040567433
Adora2a,0.004026747,11,0.004026747
Tmem63a,0.003984132,11,0.003984132
Gm47163,-0.003981458,11,0.003981458
Stpg1,-0.0039666016,11,0.0039666016
Tor4a,0.0039176834,11,0.0039176834
Hexb,-0.0039156415,11,0.0039156415
Hap1,0.0039131944,11,0.0039131944
1700012B09Rik,-0.0038935347,11,0.0038935347
Rsph4a,-0.0038824938,11,0.0038824938
2410080I02Rik,0.0038733664,11,0.0038733664
Cldn5,-0.00386707,11,0.00386707
Gm28320,0.0038614674,11,0.0038614674
Yjefn3,-0.0038254717,11,0.0038254717
Ankrd63,0.0037886307,11,0.0037886307
Cep112,-0.0037862142,11,0.0037862142
Sntn,-0.0037657695,11,0.0037657695
Enpp2,-0.0037595474,11,0.0037595474
Pts,-0.003755787,11,0.003755787
Tmem178,-0.003734475,11,0.003734475
B3gat2,0.0037313027,11,0.0037313027
Gpr37,-0.0037220812,11,0.0037220812
B9d1os,-0.0037158472,11,0.0037158472
Lbp,-0.0036914118,11,0.0036914118
Slamf9,-0.0036880097,11,0.0036880097
Smarce1,-0.0036501558,11,0.0036501558
9630013A20Rik,-0.0036489684,11,0.0036489684
Tfap2d,0.0036459444,11,0.0036459444
Ppp1r2,0.0036293648,11,0.0036293648
Igfbp4,-0.003606793,11,0.003606793
Supt5,-0.003606731,11,0.003606731
Gtf2a2,-0.0035865754,11,0.0035865754
Apex1,-0.003555821,11,0.003555821
2310030G06Rik,-0.0035465132,11,0.0035465132
Fan1,0.00354542,11,0.00354542
Rftn1,0.003539485,11,0.003539485
Nipal4,0.003533018,11,0.003533018
Ifitm3,-0.0035312083,11,0.0035312083
Itga1,-0.0035226303,11,0.0035226303
Ncald,-0.0035218224,11,0.0035218224
Sinhcaf,0.0035181253,11,0.0035181253
Zcchc24,-0.0035017307,11,0.0035017307
Prkcg,-0.0034937789,11,0.0034937789
Ech1,-0.0034896368,11,0.0034896368
Gm14698,0.0034761508,11,0.0034761508
Ykt6,-0.0034742462,11,0.0034742462
Erbin,0.0034736174,11,0.0034736174
Rap1gap2,-0.0034638934,11,0.0034638934
Mboat1,-0.0034348697,11,0.0034348697
Szrd1,-0.0034263267,11,0.0034263267
Spef2,-0.0034082597,11,0.0034082597
Ppfibp1,0.0033778697,11,0.0033778697
Gm49678,-0.0033772136,11,0.0033772136
Wdr46,-0.0033536984,11,0.0033536984
Nos1,-0.003352804,11,0.003352804
Trim36,0.0033458646,11,0.0033458646
Pstpip2,-0.003342801,11,0.003342801
Dbi,-0.0033420702,11,0.0033420702
Gm31805,0.0033384527,11,0.0033384527
Stat3,-0.0033297527,11,0.0033297527
Itih3,0.0033224837,11,0.0033224837
Pifo,-0.0033206742,11,0.0033206742
Penk,0.0033200784,11,0.0033200784
Muc19,0.0033140015,11,0.0033140015
Scd2,0.0033100455,11,0.0033100455
Ccn2,0.0033078773,11,0.0033078773
Stoml3,-0.0033078168,11,0.0033078168
Pfas,0.0032906958,11,0.0032906958
Crocc2,-0.0032854392,11,0.0032854392
Rgs12,0.0032701807,11,0.0032701807
Synpr,0.0032532783,11,0.0032532783
Crtac1,-0.003233025,11,0.003233025
Rreb1,-0.0032294227,11,0.0032294227
Ift43,-0.0032287461,11,0.0032287461
B3gnt9,0.0032205824,11,0.0032205824
Dnah11,-0.0032204615,11,0.0032204615
Gm49291,-0.0032144438,11,0.0032144438
Laptm5,-0.0032113774,11,0.0032113774
Tmem229a,-0.0032020593,11,0.0032020593
Srp54c,-0.0032014477,11,0.0032014477
Qk,0.0032005126,11,0.0032005126
Endod1,0.0031961827,11,0.0031961827
Sh3bp4,-0.0031899745,11,0.0031899745
Zfp229,-0.0031603784,11,0.0031603784
Igfn1,-0.0031590045,11,0.0031590045
Hist1h4a,0.0031293668,11,0.0031293668
Gm20186,0.0031233062,11,0.0031233062
Galnt6,-0.003113456,11,0.003113456
Tshz1,0.0031058113,11,0.0031058113
Mdm4,-0.0030968357,11,0.0030968357
Tmem240,0.0030733629,11,0.0030733629
Dtx1,-0.0030669544,11,0.0030669544
Car3,0.0030622564,11,0.0030622564
Ndc80,-0.0030604117,11,0.0030604117
Smc3,0.0030557038,11,0.0030557038
Stx2,0.003040975,11,0.003040975
Rtkn,-0.0030379316,11,0.0030379316
Pnisr,-0.0030370327,11,0.0030370327
Tmprss5,0.0030345616,11,0.0030345616
Npy,-0.0030277984,11,0.0030277984
Zcwpw1,-0.0030245741,11,0.0030245741
Tubg2,0.0030237043,11,0.0030237043
Foxp2,0.0030228484,11,0.0030228484
Spag16,-0.003011192,11,0.003011192
Cdr2l,0.003008356,11,0.003008356
Steap1,-0.003003062,11,0.003003062
Cyp2c50,-0.003002606,11,0.003002606
Nde1,-0.0029816935,11,0.0029816935
Bcl11b,0.002975686,11,0.002975686
Csrp1,-0.002974792,11,0.002974792
Ly6g6d,0.0029733616,11,0.0029733616
Cldn14,-0.0029709775,11,0.0029709775
Tpm2,-0.002962301,11,0.002962301
Tmcc3,-0.0029571282,11,0.0029571282
Cd4,-0.0029566388,11,0.0029566388
Sntg1,-0.0029488087,11,0.0029488087
Gm10382,0.0029485745,11,0.0029485745
Slc8b1,-0.002938074,11,0.002938074
Pcp4l1,-0.0029351185,11,0.0029351185
Ccdc153,-0.002932103,11,0.002932103
Thoc6,-0.0029085334,11,0.0029085334
Acot6,0.0029047776,11,0.0029047776
Gm43598,0.0028993501,11,0.0028993501
Pilra,0.002888823,11,0.002888823
Vamp1,0.0028771271,11,0.0028771271
Mlf1,-0.002854938,11,0.002854938
Slc16a1,-0.0028549077,11,0.0028549077
Riiad1,-0.0028548567,11,0.0028548567
Wdr49,-0.0028481863,11,0.0028481863
A330049N07Rik,0.0028456405,11,0.0028456405
Stard3nl,-0.0028433283,11,0.0028433283
Rprm,-0.0028284234,11,0.0028284234
Fam57a,0.0028258988,11,0.0028258988
Ikzf1,-0.0028022716,11,0.0028022716
Mroh7,0.0027976742,11,0.0027976742
Sspo,0.002793526,11,0.002793526
4930509H03Rik,0.0027786812,11,0.0027786812
Tmem98,-0.0027718758,11,0.0027718758
Klhl6,-0.0027714772,11,0.0027714772
Ctsl,-0.0027713762,11,0.0027713762
Fam166b,-0.0027686004,11,0.0027686004
Cpne3,0.0027673806,11,0.0027673806
Ldlrad3,-0.0027574345,11,0.0027574345
Ctsa,-0.0027481513,11,0.0027481513
Fa2h,0.002742596,11,0.002742596
St18,-0.0027206114,11,0.0027206114
Tubb2b,-0.0027172177,11,0.0027172177
Sec14l5,0.0027143683,11,0.0027143683
Tm4sf1,-0.0027113217,11,0.0027113217
Rnf130,0.0027102868,11,0.0027102868
Ppp1r36,0.0026845231,11,0.0026845231
Alas2,0.0026796958,11,0.0026796958
Itpr3,0.002672667,11,0.002672667
Syde1,-0.0026708688,11,0.0026708688
Parp2,0.0026617537,11,0.0026617537
Dlk1,0.0026578167,11,0.0026578167
Creb5,0.0026563972,11,0.0026563972
Gadd45b,-0.0026529399,11,0.0026529399
Daam1,0.002647261,11,0.002647261
Sat2,-0.0026439999,11,0.0026439999
Rasgrp3,-0.0026326193,11,0.0026326193
Xylt2,-0.0026211645,11,0.0026211645
Scel,0.002613596,11,0.002613596
Kcnmb1,-0.0026113673,11,0.0026113673
1110017D15Rik,0.0026033295,11,0.0026033295
Pde10a,-0.0025950926,11,0.0025950926
Mettl14,0.0025904772,11,0.0025904772
Nrgn,-0.0025630484,11,0.0025630484
Gm28424,-0.0025573142,11,0.0025573142
Pcdh9,0.0025562835,11,0.0025562835
Golga5,0.0025539252,11,0.0025539252
Cldn11,0.0025490173,11,0.0025490173
Dynlrb2,-0.002548312,11,0.002548312
Gm44773,0.0025457863,11,0.0025457863
Sox7,0.0025409185,11,0.0025409185
Gm35161,-0.002529244,11,0.002529244
Grk3,-0.0025289648,11,0.0025289648
Kctd2,-0.002518197,11,0.002518197
Eppk1,-0.002515887,11,0.002515887
Tomm70a,0.0025130955,11,0.0025130955
Vwf,-0.0025121928,11,0.0025121928
Nbn,0.0025078224,11,0.0025078224
9330121J05Rik,-0.002503733,11,0.002503733
Gm28523,0.0025035064,11,0.0025035064
Tnni1,0.0025020223,11,0.0025020223
Alb,-0.0025020211,11,0.0025020211
Gpr182,-0.002491037,11,0.002491037
2810429I04Rik,-0.0024874345,11,0.0024874345
Atraid,-0.0024814536,11,0.0024814536
Nefm,-0.0024712563,11,0.0024712563
Pth1r,0.0024701995,11,0.0024701995
Lrfn2,-0.0024688723,11,0.0024688723
Clcn5,0.0024650802,11,0.0024650802
Gk5,0.0024556334,11,0.0024556334
Osgin1,0.0024538033,11,0.0024538033
Slc32a1,0.0024515672,11,0.0024515672
Tspan11,-0.0024514387,11,0.0024514387
Armc4,-0.002442364,11,0.002442364
Prr29,-0.002434508,11,0.002434508
Lzts2,0.002434328,11,0.002434328
Daam2,-0.002430051,11,0.002430051
Cfap126,-0.0024086442,11,0.0024086442
Cdc16,-0.002393464,11,0.002393464
Maf,-0.0023934552,11,0.0023934552
Armc3,-0.0023866547,11,0.0023866547
Dusp22,0.0023727233,11,0.0023727233
Usp8,-0.0023711682,11,0.0023711682
Slc48a1,-0.002369482,11,0.002369482
Gm9754,-0.0023675477,11,0.0023675477
Gm50069,-0.0023643768,11,0.0023643768
Rxrg,-0.002354319,11,0.002354319
Dennd2a,-0.002352134,11,0.002352134
Adhfe1,-0.0023456465,11,0.0023456465
Nfatc3,0.0023448025,11,0.0023448025
Kcnj16,0.0023363323,11,0.0023363323
Pradc1,-0.002328913,11,0.002328913
Stk32c,-0.0023287367,11,0.0023287367
Olfr1369-ps1,-0.0023228321,11,0.0023228321
Trub2,0.0023223846,11,0.0023223846
Foxp1,0.0023212894,11,0.0023212894
B230104I21Rik,-0.002318248,11,0.002318248
Mrpl27,-0.0023054057,11,0.0023054057
Uap1,-0.0023042066,11,0.0023042066
Rnf7,-0.0023010317,11,0.0023010317
Vstm2a,0.0023001486,11,0.0023001486
Slc44a1,-0.0022997952,11,0.0022997952
Ezr,-0.0022945495,11,0.0022945495
Clu,-0.002294163,11,0.002294163
Tacc3,0.0022928477,11,0.0022928477
Vamp3,-0.002288868,11,0.002288868
Baiap2l2,-0.0022630775,11,0.0022630775
Gal3st1,0.0022536234,11,0.0022536234
Ttc29,-0.0022528064,11,0.0022528064
Hmgb2,-0.0022500963,11,0.0022500963
Plrg1,0.002249858,11,0.002249858
Mtrr,-0.002249305,11,0.002249305
5430402O13Rik,0.0022481561,11,0.0022481561
Lefty1,0.0022465456,11,0.0022465456
Galnt15,0.002245527,11,0.002245527
Mastl,0.002240255,11,0.002240255
Selenop,0.0022401582,11,0.0022401582
Irf5,-0.0022363514,11,0.0022363514
Gm12326,0.0022327905,11,0.0022327905
Cavin1,-0.0022322435,11,0.0022322435
Gm867,0.0022296007,11,0.0022296007
Ccl9,0.0022178192,11,0.0022178192
Cplx1,-0.002212613,11,0.002212613
Insc,-0.002210727,11,0.002210727
Tmcc1,-0.0022020591,11,0.0022020591
Ccdc89,0.0022017814,11,0.0022017814
Dnajb2,0.0021908507,11,0.0021908507
Kit,-0.0021769544,11,0.0021769544
Epb41l4aos,-0.0021747288,11,0.0021747288
Gjb6,-0.002170495,11,0.002170495
St7,-0.0021692836,11,0.0021692836
Gm20632,0.002168382,11,0.002168382
Gm42756,0.0021627222,11,0.0021627222
Vip,-0.00216183,11,0.00216183
Clcn7,0.0021614907,11,0.0021614907
Gm42205,0.0021614684,11,0.0021614684
Cnp,0.0021549158,11,0.0021549158
Ccdc180,0.0021530034,11,0.0021530034
Slc25a33,-0.002148764,11,0.002148764
Taf4b,-0.0021486322,11,0.0021486322
2410004P03Rik,-0.00214752,11,0.00214752
Ogn,-0.002145052,11,0.002145052
Prdm16os,-0.0021385464,11,0.0021385464
Ddc,-0.0021316523,11,0.0021316523
Slc36a1,0.0021306477,11,0.0021306477
Cdk5rap2,0.0021271124,11,0.0021271124
Pdzrn3,-0.0021246637,11,0.0021246637
Trabd,0.0021220383,11,0.0021220383
Marcksl1,-0.0021081408,11,0.0021081408
Cfl2,-0.002107222,11,0.002107222
Cdh4,0.0021028107,11,0.0021028107
Stat5a,0.0021008747,11,0.0021008747
Ppp1r13l,-0.0020941587,11,0.0020941587
Myo1h,-0.002081533,11,0.002081533
Clic6,0.002077518,11,0.002077518
5730405O15Rik,-0.002076536,11,0.002076536
Zp1,0.002070939,11,0.002070939
Hspb2,-0.002070171,11,0.002070171
Atp11a,0.002067331,11,0.002067331
Gm16998,-0.0020636795,11,0.0020636795
Sh3tc2,0.0020580757,11,0.0020580757
Syt13,-0.0020523216,11,0.0020523216
Trp53cor1,-0.0020511872,11,0.0020511872
Galnt18,-0.002051033,11,0.002051033
Metap2,0.002050478,11,0.002050478
Prr18,0.0020425497,11,0.0020425497
Tex2,0.0020407885,11,0.0020407885
Necab2,-0.0020406635,11,0.0020406635
Gm16168,-0.002039918,11,0.002039918
Creb3l2,0.0020355089,11,0.0020355089
Ttr,-0.002030707,11,0.002030707
Dtwd2,-0.0020276383,11,0.0020276383
Tpbgl,-0.0020198957,11,0.0020198957
P2ry13,-0.0020167413,11,0.0020167413
1700001C02Rik,-0.002012527,11,0.002012527
Rarres2,-0.0020106598,11,0.0020106598
Trim5,0.002005193,11,0.002005193
Wdr66,-0.0020044046,11,0.0020044046
Lrpprc,0.0019918599,11,0.0019918599
Gamt,-0.001989655,11,0.001989655
Asic1,0.001987781,11,0.001987781
Cartpt,0.0019857634,11,0.0019857634
Sec14l1,-0.0019838323,11,0.0019838323
Fanca,0.001979911,11,0.001979911
Ggcx,0.0019797166,11,0.0019797166
Dmkn,-0.001976684,11,0.001976684
Fbln7,-0.0019506254,11,0.0019506254
Il12rb1,-0.0019503332,11,0.0019503332
Oip5os1,-0.0019469825,11,0.0019469825
Acaa1a,-0.0019411446,11,0.0019411446
Meox1,0.0019379479,11,0.0019379479
Gsta4,-0.0019341449,11,0.0019341449
Slc29a3,0.0019339935,11,0.0019339935
Cers2,0.0019328704,11,0.0019328704
Cacng3,-0.001932649,11,0.001932649
Plekhg3,0.0019220288,11,0.0019220288
Rnf170,0.0019208936,11,0.0019208936
Phgdh,-0.0019203115,11,0.0019203115
Tmem35a,0.0019170564,11,0.0019170564
Gprc5b,0.0019170004,11,0.0019170004
BC035947,-0.0019133644,11,0.0019133644
C1ql2,-0.0019130426,11,0.0019130426
Vit,0.0019077758,11,0.0019077758
Gm29083,0.0019001559,11,0.0019001559
Hhatl,0.0018984284,11,0.0018984284
F13a1,-0.001894803,11,0.001894803
Rbfa,-0.0018941488,11,0.0018941488
Gm15510,-0.0018888178,11,0.0018888178
Pkib,0.0018811877,11,0.0018811877
Nktr,0.0018807186,11,0.0018807186
Aebp1,-0.0018791661,11,0.0018791661
Zadh2,-0.0018763775,11,0.0018763775
Fdx1,0.0018670651,11,0.0018670651
Anln,-0.0018656087,11,0.0018656087
Gnrh1,0.001857675,11,0.001857675
Fnbp1,0.0018561468,11,0.0018561468
Cabp1,-0.0018491232,11,0.0018491232
Stmn4,0.0018469798,11,0.0018469798
Arfip1,-0.001845017,11,0.001845017
Plppr4,0.0018432506,11,0.0018432506
Wipi2,0.0018424188,11,0.0018424188
