gene,w,component,w_abs
Irf2bp1,3.7686427e-06,9,3.7686427e-06
Gimap4,3.76746e-06,9,3.76746e-06
Tgm2,3.7626976e-06,9,3.7626976e-06
Msx1,-3.7602613e-06,9,3.7602613e-06
Gm45216,3.7601146e-06,9,3.7601146e-06
Frem1,-3.7571199e-06,9,3.7571199e-06
Unc45bos,-3.7287948e-06,9,3.7287948e-06
Pde11a,3.7272807e-06,9,3.7272807e-06
Vtn,3.7160087e-06,9,3.7160087e-06
Trmt2b,3.7052048e-06,9,3.7052048e-06
Ctdsp2,3.704768e-06,9,3.704768e-06
Psma5,-3.704323e-06,9,3.704323e-06
Snx18,3.7042837e-06,9,3.7042837e-06
Pdgfa,-3.6938052e-06,9,3.6938052e-06
Tmc1,-3.6902236e-06,9,3.6902236e-06
Gstm7,3.6648814e-06,9,3.6648814e-06
Tst,3.6590147e-06,9,3.6590147e-06
Zcchc24,3.651658e-06,9,3.651658e-06
Gm6133,3.6292315e-06,9,3.6292315e-06
Gm16168,3.6205959e-06,9,3.6205959e-06
Mid1,-3.611003e-06,9,3.611003e-06
Tnfrsf23,-3.6104739e-06,9,3.6104739e-06
Adcy5,3.5938265e-06,9,3.5938265e-06
Caskin2,-3.5863022e-06,9,3.5863022e-06
Epor,3.5650025e-06,9,3.5650025e-06
Efhd1,3.5604658e-06,9,3.5604658e-06
Chpt1,3.5600315e-06,9,3.5600315e-06
Rassf1,3.5455391e-06,9,3.5455391e-06
Nkx2-1,-3.5305704e-06,9,3.5305704e-06
Twnk,-3.508091e-06,9,3.508091e-06
Magt1,3.4987502e-06,9,3.4987502e-06
Arhgap31,-3.4912498e-06,9,3.4912498e-06
Gatm,-3.4874984e-06,9,3.4874984e-06
Notch2,3.48441e-06,9,3.48441e-06
Gm32633,3.4663876e-06,9,3.4663876e-06
Zfp970,3.4604682e-06,9,3.4604682e-06
Scn1b,-3.44468e-06,9,3.44468e-06
Il1r2,3.4442746e-06,9,3.4442746e-06
Pgd,-3.4424982e-06,9,3.4424982e-06
Heatr3,3.435132e-06,9,3.435132e-06
Sp110,-3.429483e-06,9,3.429483e-06
Flvcr1,-3.42901e-06,9,3.42901e-06
Plag1,-3.414605e-06,9,3.414605e-06
Mpst,3.4108034e-06,9,3.4108034e-06
Dennd2d,3.409774e-06,9,3.409774e-06
Pvalb,3.4058478e-06,9,3.4058478e-06
4930550C14Rik,3.4001375e-06,9,3.4001375e-06
Cnksr3,-3.3802246e-06,9,3.3802246e-06
A330032B11Rik,-3.3778083e-06,9,3.3778083e-06
Ctsk,3.3686504e-06,9,3.3686504e-06
Gm4013,-3.3569597e-06,9,3.3569597e-06
Tmem123,3.3566268e-06,9,3.3566268e-06
Alyref,-3.3389667e-06,9,3.3389667e-06
Pdik1l,-3.328103e-06,9,3.328103e-06
Cenpq,-3.30852e-06,9,3.30852e-06
Slc7a11,-3.2988764e-06,9,3.2988764e-06
Commd9,3.2895764e-06,9,3.2895764e-06
Tppp3,3.2742978e-06,9,3.2742978e-06
Tppp,3.2620576e-06,9,3.2620576e-06
Fam178b,-3.2566334e-06,9,3.2566334e-06
Id3,-3.2494936e-06,9,3.2494936e-06
Gm15829,3.2242197e-06,9,3.2242197e-06
Mctp2,3.2231637e-06,9,3.2231637e-06
Endod1,3.2103223e-06,9,3.2103223e-06
Aplf,-3.1882696e-06,9,3.1882696e-06
Plekha5,3.1775546e-06,9,3.1775546e-06
Fancf,3.1559675e-06,9,3.1559675e-06
Grb14,3.1543361e-06,9,3.1543361e-06
Bcl6b,3.143094e-06,9,3.143094e-06
Sh3gl3,3.0905883e-06,9,3.0905883e-06
Smc2os,-3.0869896e-06,9,3.0869896e-06
Thbs4,-3.0865212e-06,9,3.0865212e-06
Hk1os,-3.0770873e-06,9,3.0770873e-06
Ankub1,-3.0676674e-06,9,3.0676674e-06
Tut4,3.0364943e-06,9,3.0364943e-06
Ttc9b,3.031201e-06,9,3.031201e-06
Cyp2d26,3.0172448e-06,9,3.0172448e-06
Insr,-3.0093815e-06,9,3.0093815e-06
Irf9,2.9877299e-06,9,2.9877299e-06
Gstp2,-2.9591595e-06,9,2.9591595e-06
Ascl1,-2.9585367e-06,9,2.9585367e-06
Lyz2,-2.9494404e-06,9,2.9494404e-06
Pigz,-2.9490343e-06,9,2.9490343e-06
Gm7854,-2.946203e-06,9,2.946203e-06
Aph1b,2.9214038e-06,9,2.9214038e-06
Zfp677,2.9179066e-06,9,2.9179066e-06
Gpr62,-2.9135983e-06,9,2.9135983e-06
Gm20636,-2.897741e-06,9,2.897741e-06
Gm973,2.8936777e-06,9,2.8936777e-06
Gm29088,2.8877716e-06,9,2.8877716e-06
Gm20075,2.870232e-06,9,2.870232e-06
Ccdc18,2.8628424e-06,9,2.8628424e-06
Zfyve1,-2.85727e-06,9,2.85727e-06
Dip2a,-2.8429492e-06,9,2.8429492e-06
Gm9920,-2.839635e-06,9,2.839635e-06
Pxmp2,2.835356e-06,9,2.835356e-06
Plekhf1,-2.8214047e-06,9,2.8214047e-06
Rftn1,-2.8162185e-06,9,2.8162185e-06
Cnga2,-2.8053046e-06,9,2.8053046e-06
Alyref2,-2.7929407e-06,9,2.7929407e-06
Car14,2.7819915e-06,9,2.7819915e-06
Dnajc11,-2.7738315e-06,9,2.7738315e-06
Gm32618,2.7723217e-06,9,2.7723217e-06
Fmnl3,2.7687072e-06,9,2.7687072e-06
Homez,2.7654585e-06,9,2.7654585e-06
Irf2bpl,2.7478645e-06,9,2.7478645e-06
Prom1,-2.7424223e-06,9,2.7424223e-06
Nos1,-2.740975e-06,9,2.740975e-06
Ktn1,2.7347019e-06,9,2.7347019e-06
Dst,2.7334438e-06,9,2.7334438e-06
Mpv17l,-2.7266606e-06,9,2.7266606e-06
Cdk2,-2.7219196e-06,9,2.7219196e-06
Lrrc46,2.682072e-06,9,2.682072e-06
Zbtb20,2.6730277e-06,9,2.6730277e-06
Bckdk,-2.6651212e-06,9,2.6651212e-06
Plcl1,2.6594796e-06,9,2.6594796e-06
Rock1,-2.6591588e-06,9,2.6591588e-06
Nkx2-2os,2.633712e-06,9,2.633712e-06
Fbxo2,2.6025004e-06,9,2.6025004e-06
Nkd1,-2.583371e-06,9,2.583371e-06
Chmp7,-2.5712452e-06,9,2.5712452e-06
Daam2,-2.562736e-06,9,2.562736e-06
Kap,2.55627e-06,9,2.55627e-06
Cbr2,2.5387385e-06,9,2.5387385e-06
Cp,-2.5288787e-06,9,2.5288787e-06
Cryba4,2.5259433e-06,9,2.5259433e-06
Lap3,2.520547e-06,9,2.520547e-06
Gm43847,-2.5201678e-06,9,2.5201678e-06
Micall1,-2.5191375e-06,9,2.5191375e-06
Kazn,2.5045276e-06,9,2.5045276e-06
A230009B12Rik,2.5028492e-06,9,2.5028492e-06
1110059E24Rik,-2.4937826e-06,9,2.4937826e-06
Gab1,-2.472847e-06,9,2.472847e-06
Drd1,-2.459436e-06,9,2.459436e-06
Srpk3,2.4509786e-06,9,2.4509786e-06
Kifc1,2.4438734e-06,9,2.4438734e-06
Mcm5,2.4287951e-06,9,2.4287951e-06
Hbq1a,-2.4057613e-06,9,2.4057613e-06
Gm14966,-2.4046476e-06,9,2.4046476e-06
Ccdc152,-2.4029086e-06,9,2.4029086e-06
Gm30015,2.402037e-06,9,2.402037e-06
Rnf10,-2.390521e-06,9,2.390521e-06
Rasd2,-2.3879606e-06,9,2.3879606e-06
Eef1akmt2,2.384106e-06,9,2.384106e-06
Adora1,-2.3812768e-06,9,2.3812768e-06
Aamdc,-2.3709604e-06,9,2.3709604e-06
Ybx3,2.37017e-06,9,2.37017e-06
Arhgap5,-2.3623913e-06,9,2.3623913e-06
Ednrb,-2.3548344e-06,9,2.3548344e-06
Sell,-2.3449181e-06,9,2.3449181e-06
Dach1,-2.3407983e-06,9,2.3407983e-06
Stat5a,2.3379569e-06,9,2.3379569e-06
Bmp2k,2.3293198e-06,9,2.3293198e-06
Plk4,2.3225612e-06,9,2.3225612e-06
Cmbl,-2.3140456e-06,9,2.3140456e-06
Gm26788,2.3044763e-06,9,2.3044763e-06
Treml2,-2.3022717e-06,9,2.3022717e-06
1700024G13Rik,-2.3005225e-06,9,2.3005225e-06
Zfp808,2.2962636e-06,9,2.2962636e-06
Myhas,-2.2849067e-06,9,2.2849067e-06
Osmr,2.2762263e-06,9,2.2762263e-06
Tmem141,2.2750012e-06,9,2.2750012e-06
Akip1,-2.2674778e-06,9,2.2674778e-06
Fancm,2.258825e-06,9,2.258825e-06
Pemt,2.2487657e-06,9,2.2487657e-06
Pde1b,2.245746e-06,9,2.245746e-06
Dlg5,2.2420302e-06,9,2.2420302e-06
1700047M11Rik,-2.2414347e-06,9,2.2414347e-06
Mettl21a,-2.2389622e-06,9,2.2389622e-06
Sox2,2.2291501e-06,9,2.2291501e-06
Aqp4,2.2237894e-06,9,2.2237894e-06
Gm42658,2.208569e-06,9,2.208569e-06
Odr4,-2.1932633e-06,9,2.1932633e-06
Usp54,-2.1860687e-06,9,2.1860687e-06
Dchs2,2.1708681e-06,9,2.1708681e-06
Nod1,2.1635285e-06,9,2.1635285e-06
Sap130,2.161302e-06,9,2.161302e-06
Lzic,2.1603885e-06,9,2.1603885e-06
Gpr156,-2.1548608e-06,9,2.1548608e-06
Lbhd1,2.1544654e-06,9,2.1544654e-06
Grpr,2.1478058e-06,9,2.1478058e-06
Ppfibp2,-2.1401409e-06,9,2.1401409e-06
Gm16008,-2.1398528e-06,9,2.1398528e-06
Cpt1a,2.1325795e-06,9,2.1325795e-06
AC163347.1,2.1213232e-06,9,2.1213232e-06
Cldn34c1,2.118596e-06,9,2.118596e-06
Traf6,-2.0906689e-06,9,2.0906689e-06
Gm4419,-2.083263e-06,9,2.083263e-06
Poc1a,-2.0588077e-06,9,2.0588077e-06
Agpat4,2.0338236e-06,9,2.0338236e-06
Litaf,2.0278696e-06,9,2.0278696e-06
2810468N07Rik,2.0103987e-06,9,2.0103987e-06
Lrrc75b,-2.0070952e-06,9,2.0070952e-06
Etv1,-1.9919876e-06,9,1.9919876e-06
Sh3d19,1.980543e-06,9,1.980543e-06
Dalir,-1.9774525e-06,9,1.9774525e-06
Sash3,1.9583115e-06,9,1.9583115e-06
Fbxo7,-1.9476438e-06,9,1.9476438e-06
Tfeb,-1.940162e-06,9,1.940162e-06
Efnb3,1.937279e-06,9,1.937279e-06
Zbtb5,-1.935736e-06,9,1.935736e-06
Ppp1r1b,-1.932224e-06,9,1.932224e-06
Hhex,1.9200108e-06,9,1.9200108e-06
Ccl9,-1.9182714e-06,9,1.9182714e-06
P2ry13,1.9101058e-06,9,1.9101058e-06
2700046A07Rik,1.8723308e-06,9,1.8723308e-06
Col2a1,1.8716655e-06,9,1.8716655e-06
St3gal1,1.8702215e-06,9,1.8702215e-06
Adh5,-1.8697734e-06,9,1.8697734e-06
H2-Ob,-1.8566092e-06,9,1.8566092e-06
Stard3nl,-1.8400634e-06,9,1.8400634e-06
Dnah9,1.8394389e-06,9,1.8394389e-06
Gal3st1,1.8328728e-06,9,1.8328728e-06
Gjc2,1.8323525e-06,9,1.8323525e-06
Cmtm8,-1.8314258e-06,9,1.8314258e-06
Syndig1l,1.8155084e-06,9,1.8155084e-06
Aip,-1.8126128e-06,9,1.8126128e-06
Gm13530,1.8064374e-06,9,1.8064374e-06
Calr3,-1.7922806e-06,9,1.7922806e-06
Gm2694,1.7669115e-06,9,1.7669115e-06
Prss56,1.7644572e-06,9,1.7644572e-06
Snap23,-1.7358673e-06,9,1.7358673e-06
Rgcc,-1.7283623e-06,9,1.7283623e-06
Sox11,-1.7277109e-06,9,1.7277109e-06
Cpm,-1.7212184e-06,9,1.7212184e-06
Aif1,1.7205432e-06,9,1.7205432e-06
Slc26a8,1.6854243e-06,9,1.6854243e-06
Fam189a2,1.6619108e-06,9,1.6619108e-06
1700034H15Rik,-1.6557408e-06,9,1.6557408e-06
Slc12a2,-1.654022e-06,9,1.654022e-06
Zfp595,-1.6404566e-06,9,1.6404566e-06
Rab11fip3,1.6385336e-06,9,1.6385336e-06
Qsox1,-1.6369038e-06,9,1.6369038e-06
Il23a,1.6229827e-06,9,1.6229827e-06
Gm20751,1.6151168e-06,9,1.6151168e-06
Tubb4a,1.6100547e-06,9,1.6100547e-06
Pde4d,-1.5952959e-06,9,1.5952959e-06
4930558K02Rik,1.5518881e-06,9,1.5518881e-06
Apod,-1.5254527e-06,9,1.5254527e-06
Tmbim1,1.5142275e-06,9,1.5142275e-06
Bola3,-1.4904595e-06,9,1.4904595e-06
B130034C11Rik,-1.4863925e-06,9,1.4863925e-06
Gm12184,1.470237e-06,9,1.470237e-06
Zfp97,1.4700254e-06,9,1.4700254e-06
Lpl,-1.4405791e-06,9,1.4405791e-06
8430426J06Rik,-1.4346562e-06,9,1.4346562e-06
Adora2a,-1.4309936e-06,9,1.4309936e-06
Chst3,-1.4279101e-06,9,1.4279101e-06
Gm47547,1.4231043e-06,9,1.4231043e-06
Adamts20,1.4230014e-06,9,1.4230014e-06
Tmem61,-1.4210966e-06,9,1.4210966e-06
E330013P04Rik,1.4161493e-06,9,1.4161493e-06
Gm28320,1.4142192e-06,9,1.4142192e-06
Nkx2-2,1.3905978e-06,9,1.3905978e-06
Bace1,1.3834859e-06,9,1.3834859e-06
Oaf,1.3752276e-06,9,1.3752276e-06
Hist2h3c1,1.3618713e-06,9,1.3618713e-06
CAAA01118383.1,1.3555414e-06,9,1.3555414e-06
Creb3l2,1.3531768e-06,9,1.3531768e-06
Gm44175,-1.3467692e-06,9,1.3467692e-06
Acvr1c,-1.3406569e-06,9,1.3406569e-06
Ints4,1.3406079e-06,9,1.3406079e-06
Trim36,1.3347897e-06,9,1.3347897e-06
Eef1d,-1.3236389e-06,9,1.3236389e-06
Gm28557,-1.3085398e-06,9,1.3085398e-06
Wipi1,1.2968852e-06,9,1.2968852e-06
Gm16283,-1.2901075e-06,9,1.2901075e-06
Mafk,-1.2799378e-06,9,1.2799378e-06
Rnf122,-1.2790392e-06,9,1.2790392e-06
Rd3,-1.2728178e-06,9,1.2728178e-06
Pyroxd2,-1.2684778e-06,9,1.2684778e-06
Map3k15,-1.2590875e-06,9,1.2590875e-06
Gpr6,1.2433028e-06,9,1.2433028e-06
Rida,-1.2358412e-06,9,1.2358412e-06
Ptpn22,-1.2352363e-06,9,1.2352363e-06
Cftr,1.2312972e-06,9,1.2312972e-06
Lama3,1.214469e-06,9,1.214469e-06
Thsd1,1.2139337e-06,9,1.2139337e-06
Eldr,-1.203334e-06,9,1.203334e-06
Gpatch2l,1.1883217e-06,9,1.1883217e-06
Bgn,-1.1818458e-06,9,1.1818458e-06
Slc2a1,1.1770956e-06,9,1.1770956e-06
3110082J24Rik,-1.1598335e-06,9,1.1598335e-06
1700048O20Rik,-1.1415027e-06,9,1.1415027e-06
Pcdhga7,1.1132432e-06,9,1.1132432e-06
Card9,-1.1112378e-06,9,1.1112378e-06
Rsu1,1.1040673e-06,9,1.1040673e-06
Katnal1,-1.0535038e-06,9,1.0535038e-06
Hhipl1,-1.0452626e-06,9,1.0452626e-06
Ccnb1,-1.0371035e-06,9,1.0371035e-06
Ttc29,1.0254353e-06,9,1.0254353e-06
Ighmbp2,1.0233664e-06,9,1.0233664e-06
Eif4a3,-1.0107476e-06,9,1.0107476e-06
Aqp5,-1.0069579e-06,9,1.0069579e-06
Zfp35,-1.0065189e-06,9,1.0065189e-06
Pgpep1,-1.0043082e-06,9,1.0043082e-06
Cfap47,9.986517e-07,9,9.986517e-07
Pou2f3,9.771846e-07,9,9.771846e-07
Pvr,-9.739861e-07,9,9.739861e-07
Pnp2,-9.5158344e-07,9,9.5158344e-07
Zfp202,9.424476e-07,9,9.424476e-07
Gm11992,-9.3875485e-07,9,9.3875485e-07
Bcas1,-9.236395e-07,9,9.236395e-07
Adi1,-9.2295863e-07,9,9.2295863e-07
4933439K11Rik,-9.1775763e-07,9,9.1775763e-07
2310010J17Rik,-8.997548e-07,9,8.997548e-07
Utp14b,-8.9790507e-07,9,8.9790507e-07
Galnt6,8.8930454e-07,9,8.8930454e-07
Lipe,8.8252943e-07,9,8.8252943e-07
Olig1,-8.726296e-07,9,8.726296e-07
Gamt,8.6753e-07,9,8.6753e-07
Aox4,8.55188e-07,9,8.55188e-07
Gm13861,-8.5273524e-07,9,8.5273524e-07
Stam2,-8.379758e-07,9,8.379758e-07
Btbd16,8.3778525e-07,9,8.3778525e-07
Clasrp,-8.016061e-07,9,8.016061e-07
Gjc3,7.8340474e-07,9,7.8340474e-07
AW047730,7.8145473e-07,9,7.8145473e-07
Sntb2,-7.791294e-07,9,7.791294e-07
Senp6,7.5942256e-07,9,7.5942256e-07
2700033N17Rik,-7.5917023e-07,9,7.5917023e-07
Mthfd2,7.557174e-07,9,7.557174e-07
Alx4,7.431338e-07,9,7.431338e-07
Sspn,7.382591e-07,9,7.382591e-07
Meis2,7.254333e-07,9,7.254333e-07
Afap1l2,-7.23062e-07,9,7.23062e-07
Gm4651,-7.224224e-07,9,7.224224e-07
Nrgn,-7.09165e-07,9,7.09165e-07
Mup3,-7.0897266e-07,9,7.0897266e-07
Lman1,6.8191946e-07,9,6.8191946e-07
Phlpp1,-6.69338e-07,9,6.69338e-07
Naaladl2,-6.665012e-07,9,6.665012e-07
Rab34,-6.5770683e-07,9,6.5770683e-07
1700030J22Rik,6.529435e-07,9,6.529435e-07
Gng8,-6.463866e-07,9,6.463866e-07
Bmp6,6.192625e-07,9,6.192625e-07
Gprc5b,-6.1500594e-07,9,6.1500594e-07
Zfp36l2,5.9685846e-07,9,5.9685846e-07
1190005I06Rik,5.869932e-07,9,5.869932e-07
Acvr2b,-5.8392726e-07,9,5.8392726e-07
Dynlrb2,5.821233e-07,9,5.821233e-07
Fam210b,5.811731e-07,9,5.811731e-07
Polr3e,5.8116643e-07,9,5.8116643e-07
Mecom,5.699155e-07,9,5.699155e-07
Penk,-5.6294306e-07,9,5.6294306e-07
Syt6,5.608694e-07,9,5.608694e-07
Cpsf7,5.4430836e-07,9,5.4430836e-07
Nhej1,-5.418385e-07,9,5.418385e-07
Eloa,-5.364792e-07,9,5.364792e-07
Cystm1,-5.3341734e-07,9,5.3341734e-07
Tac2,-5.21648e-07,9,5.21648e-07
Gm26737,5.1702284e-07,9,5.1702284e-07
Spag16,5.0506e-07,9,5.0506e-07
Zcwpw2,4.997474e-07,9,4.997474e-07
2410080I02Rik,-4.809229e-07,9,4.809229e-07
BC051408,-4.7010488e-07,9,4.7010488e-07
Rgs9,-4.6381612e-07,9,4.6381612e-07
Sox13,4.2145913e-07,9,4.2145913e-07
Cdk12,4.2056317e-07,9,4.2056317e-07
Ccdc40,4.1416726e-07,9,4.1416726e-07
Slc25a10,-3.7861514e-07,9,3.7861514e-07
Gm31812,3.7625733e-07,9,3.7625733e-07
Ccl3,3.7413815e-07,9,3.7413815e-07
Nexn,3.621435e-07,9,3.621435e-07
Fam89a,3.5236553e-07,9,3.5236553e-07
6330403L08Rik,3.5173906e-07,9,3.5173906e-07
Dock5,3.3336102e-07,9,3.3336102e-07
Pdyn,3.2403747e-07,9,3.2403747e-07
Syngr2,3.1231835e-07,9,3.1231835e-07
Sytl5,3.0272474e-07,9,3.0272474e-07
Zfp982,2.884265e-07,9,2.884265e-07
Frmpd2,-2.6094526e-07,9,2.6094526e-07
Gm9958,-2.5883003e-07,9,2.5883003e-07
Awat2,2.5562719e-07,9,2.5562719e-07
Tarbp1,-2.5269443e-07,9,2.5269443e-07
Chmp5,-2.5137663e-07,9,2.5137663e-07
Cavin3,-2.4471237e-07,9,2.4471237e-07
S100a8,2.301645e-07,9,2.301645e-07
Rapgef4,-2.2593571e-07,9,2.2593571e-07
Kcnmb4os2,-2.243545e-07,9,2.243545e-07
Mios,-2.1846962e-07,9,2.1846962e-07
Vmn1r13,2.1245545e-07,9,2.1245545e-07
Dkk2,-2.0560125e-07,9,2.0560125e-07
Cyp27a1,-2.028055e-07,9,2.028055e-07
Cxcl13,-1.9936714e-07,9,1.9936714e-07
Slc39a8,-1.9492164e-07,9,1.9492164e-07
Ifit2,-1.9446136e-07,9,1.9446136e-07
Gm48086,-1.6177796e-07,9,1.6177796e-07
Ddc,-1.4736004e-07,9,1.4736004e-07
Zfp950,-1.3299254e-07,9,1.3299254e-07
Echdc3,-1.3057593e-07,9,1.3057593e-07
Foxj2,1.1015823e-07,9,1.1015823e-07
Mfsd5,-1.0751677e-07,9,1.0751677e-07
Lgi4,1.00835535e-07,9,1.00835535e-07
Itch,-9.153186e-08,9,9.153186e-08
Trp53inp2,7.0447264e-08,9,7.0447264e-08
Nipal4,6.6453374e-08,9,6.6453374e-08
Ly6c2,-6.061291e-08,9,6.061291e-08
Hmgb2,4.6444114e-08,9,4.6444114e-08
Sorbs3,-3.786708e-08,9,3.786708e-08
Sdr42e1,-3.70906e-08,9,3.70906e-08
Sowahc,2.2865981e-08,9,2.2865981e-08
Cdkn2a,-3.3407568e-09,9,3.3407568e-09
Wfs1,-0.116116814,10,0.116116814
Tac1,-0.10653612,10,0.10653612
Pdyn,-0.10103985,10,0.10103985
Crym,-0.094749965,10,0.094749965
Cartpt,-0.093556434,10,0.093556434
Gm42418,0.0880795,10,0.0880795
Nnat,-0.07617827,10,0.07617827
Sst,-0.06921937,10,0.06921937
mt-Nd4,-0.06631004,10,0.06631004
Atp1a2,-0.06613192,10,0.06613192
Gpr83,-0.06293795,10,0.06293795
Itih2,-0.061206296,10,0.061206296
Bgn,-0.05975928,10,0.05975928
Vip,0.057945278,10,0.057945278
Agap1,-0.055322252,10,0.055322252
Nrgn,0.054676015,10,0.054676015
St3gal1,-0.05315194,10,0.05315194
Mgp,-0.049667638,10,0.049667638
Gprasp2,-0.048913416,10,0.048913416
Igfbp2,-0.04861468,10,0.04861468
Fth1,0.047607478,10,0.047607478
Ifi27,-0.047186986,10,0.047186986
Cd63,-0.045383755,10,0.045383755
Crip1,-0.045344856,10,0.045344856
Cdr1os,0.04410599,10,0.04410599
Gm50024,-0.043743722,10,0.043743722
Nts,-0.043376666,10,0.043376666
Slc30a3,0.041823722,10,0.041823722
Meg3,-0.041772123,10,0.041772123
Rad1,-0.041457314,10,0.041457314
Ptgds,-0.040570445,10,0.040570445
Col1a2,-0.03842046,10,0.03842046
Shank1,-0.037301876,10,0.037301876
Pde10a,0.037023537,10,0.037023537
Tac2,-0.035868436,10,0.035868436
AV099323,0.035058126,10,0.035058126
Aup1,-0.034128707,10,0.034128707
Igfbp4,-0.03339878,10,0.03339878
Rcn3,-0.032331236,10,0.032331236
Cnpy2,-0.030985288,10,0.030985288
Pltp,-0.030181479,10,0.030181479
Slfn5,-0.030165795,10,0.030165795
Hbb-bs,-0.03005142,10,0.03005142
Adcy5,-0.02965042,10,0.02965042
Dusp14,0.029344372,10,0.029344372
Timp3,-0.027544485,10,0.027544485
Tshz2,-0.02708962,10,0.02708962
Zic1,0.02683944,10,0.02683944
Efs,-0.026693698,10,0.026693698
Lcn2,-0.02598528,10,0.02598528
Dach1,0.025240961,10,0.025240961
Igf2,-0.024790715,10,0.024790715
Prkcd,0.024697755,10,0.024697755
Klhl13,-0.024376994,10,0.024376994
Olfml3,-0.02426346,10,0.02426346
Drd1,-0.022243446,10,0.022243446
Id4,-0.02201753,10,0.02201753
Trp53i11,-0.020639949,10,0.020639949
Cys1,-0.020421017,10,0.020421017
Aldh1l1,-0.020168861,10,0.020168861
Gm16283,-0.020166295,10,0.020166295
2410006H16Rik,-0.018924283,10,0.018924283
Fam160b2,0.018629752,10,0.018629752
3110040N11Rik,0.018268555,10,0.018268555
Vtn,-0.018205171,10,0.018205171
Hba-a2,-0.017796157,10,0.017796157
Trmt10b,-0.017728621,10,0.017728621
Dnajc19,-0.017468259,10,0.017468259
Dip2b,0.017365688,10,0.017365688
Unc13c,-0.017023051,10,0.017023051
Faap20,-0.016818613,10,0.016818613
Gm31218,0.016651507,10,0.016651507
Ahnak,-0.016362607,10,0.016362607
Zfp433,0.016106818,10,0.016106818
Dnah6,0.015937736,10,0.015937736
Fbxo16,-0.015654111,10,0.015654111
Cdyl,0.015318028,10,0.015318028
Phf21a,0.01511182,10,0.01511182
Gm49012,-0.015043474,10,0.015043474
2810429I04Rik,-0.014888005,10,0.014888005
Ifitm3,-0.014642906,10,0.014642906
Tshz1,-0.014235564,10,0.014235564
Jsrp1,-0.013764801,10,0.013764801
Hbb-bh1,-0.013743148,10,0.013743148
Lst1,-0.013534705,10,0.013534705
Dgkb,0.01325301,10,0.01325301
Secisbp2l,-0.013230133,10,0.013230133
Gjc2,0.012618167,10,0.012618167
Rims1,0.012420842,10,0.012420842
Drd2,0.012267162,10,0.012267162
Fam83d,0.012239585,10,0.012239585
Ttc9b,-0.0121435365,10,0.0121435365
Gnai2,-0.012016093,10,0.012016093
Lhx2,0.011900466,10,0.011900466
Bace1,-0.011730924,10,0.011730924
Hmgn2,-0.011709291,10,0.011709291
Acsf3,-0.011372123,10,0.011372123
Zeb2,0.011307937,10,0.011307937
Lima1,-0.011235507,10,0.011235507
Npy,-0.011220167,10,0.011220167
Tubb4a,0.011199893,10,0.011199893
Col15a1,-0.011158364,10,0.011158364
Pdlim4,0.011132042,10,0.011132042
Thoc2,-0.010895008,10,0.010895008
Adgra3,-0.010466468,10,0.010466468
Ccdc166,-0.010319674,10,0.010319674
1700063D05Rik,0.010190475,10,0.010190475
Arhgef6,-0.009957193,10,0.009957193
Cpsf7,-0.009925136,10,0.009925136
Ccl12,-0.009499182,10,0.009499182
2700054A10Rik,-0.009425461,10,0.009425461
Gm16973,-0.009348591,10,0.009348591
Drc1,-0.009272436,10,0.009272436
Tmem63a,0.009270647,10,0.009270647
Trp53bp2,0.009096181,10,0.009096181
Eloa,-0.00909147,10,0.00909147
Ppp1r14a,0.009069217,10,0.009069217
Lctl,-0.008948327,10,0.008948327
Pdlim2,-0.008918785,10,0.008918785
1700048O20Rik,-0.008860136,10,0.008860136
Alas2,-0.008699218,10,0.008699218
Ift43,-0.0086565465,10,0.0086565465
St8sia6,0.0084930435,10,0.0084930435
Trim34a,0.008242927,10,0.008242927
Zbtb20,-0.008233499,10,0.008233499
Ucp2,-0.008123786,10,0.008123786
Ngdn,-0.008114209,10,0.008114209
Nkx2-1,-0.007943959,10,0.007943959
Creb5,0.007851479,10,0.007851479
Kmt5a,0.007814041,10,0.007814041
E2f5,0.0076275473,10,0.0076275473
Zfp781,0.0076171486,10,0.0076171486
Wwp1,0.007530804,10,0.007530804
Lgals1,-0.0074627195,10,0.0074627195
Dusp15,-0.007290491,10,0.007290491
Epor,-0.007280305,10,0.007280305
Tle3,0.0072540385,10,0.0072540385
2310022B05Rik,-0.0070881313,10,0.0070881313
Ftl1,-0.0070198784,10,0.0070198784
4930402H24Rik,-0.0069889226,10,0.0069889226
Ccn3,-0.006926024,10,0.006926024
Gm15956,0.0068024932,10,0.0068024932
Plxdc2,-0.0067932154,10,0.0067932154
Tyk2,-0.0066772057,10,0.0066772057
Pgd,-0.006620738,10,0.006620738
Clasrp,-0.00661792,10,0.00661792
Gfap,-0.0065892744,10,0.0065892744
Mmut,0.006587767,10,0.006587767
1500002C15Rik,0.006586701,10,0.006586701
Rabepk,-0.0064975647,10,0.0064975647
Slco1c1,-0.006494395,10,0.006494395
Aph1b,-0.006485647,10,0.006485647
Tbc1d17,-0.0064417752,10,0.0064417752
Gm12184,0.006434201,10,0.006434201
Homez,-0.0064198133,10,0.0064198133
Cd81,-0.0064138547,10,0.0064138547
Gpr20,-0.0064086705,10,0.0064086705
Slc6a13,-0.0062149046,10,0.0062149046
Cdk11b,-0.006176666,10,0.006176666
Fam20a,-0.0061742812,10,0.0061742812
Bcan,-0.006140285,10,0.006140285
Cstf1,-0.006076401,10,0.006076401
