gene,w,component,w_abs
Cttnbp2nl,-2.9539508e-06,1,2.9539508e-06
Mnd1,2.9537428e-06,1,2.9537428e-06
Ttc13,-2.946032e-06,1,2.946032e-06
Ptprd,-2.9445937e-06,1,2.9445937e-06
2210011C24Rik,-2.9414475e-06,1,2.9414475e-06
Crispld1,2.9405328e-06,1,2.9405328e-06
Acan,-2.9392934e-06,1,2.9392934e-06
Fadd,2.93904e-06,1,2.93904e-06
Gm43915,-2.9388925e-06,1,2.9388925e-06
H2afz,-2.9275122e-06,1,2.9275122e-06
Gm45250,-2.926702e-06,1,2.926702e-06
Sema4c,-2.922123e-06,1,2.922123e-06
Cntnap2,2.9214682e-06,1,2.9214682e-06
Upk3bl,-2.9184248e-06,1,2.9184248e-06
Rgs5,2.9133303e-06,1,2.9133303e-06
Slc20a2,-2.9121602e-06,1,2.9121602e-06
Med12,-2.9072803e-06,1,2.9072803e-06
Sult2b1,2.907205e-06,1,2.907205e-06
Tpo,-2.9038163e-06,1,2.9038163e-06
S100a6,2.8839033e-06,1,2.8839033e-06
Gm4793,-2.8831278e-06,1,2.8831278e-06
Rmdn2,2.8823347e-06,1,2.8823347e-06
B3galt5,-2.8748416e-06,1,2.8748416e-06
Cwc27,2.8745237e-06,1,2.8745237e-06
Hinfp,2.8740042e-06,1,2.8740042e-06
Asph,2.8657782e-06,1,2.8657782e-06
Unc5c,-2.855622e-06,1,2.855622e-06
Cd209c,2.8493175e-06,1,2.8493175e-06
Rdh11,2.8488787e-06,1,2.8488787e-06
Tmem67,2.8479717e-06,1,2.8479717e-06
Camk2d,-2.8407082e-06,1,2.8407082e-06
Dhdh,2.8392637e-06,1,2.8392637e-06
9330159F19Rik,2.8382733e-06,1,2.8382733e-06
AC163347.1,2.8352233e-06,1,2.8352233e-06
4930522L14Rik,2.8344525e-06,1,2.8344525e-06
Ercc4,2.8311395e-06,1,2.8311395e-06
Wdr11,-2.830322e-06,1,2.830322e-06
Ecm2,-2.8272466e-06,1,2.8272466e-06
Myh3,-2.8261966e-06,1,2.8261966e-06
Fzd6,-2.8193906e-06,1,2.8193906e-06
Sowahb,-2.812417e-06,1,2.812417e-06
Mdn1,-2.810185e-06,1,2.810185e-06
Atp6v1c2,2.795649e-06,1,2.795649e-06
Shc3,-2.7935741e-06,1,2.7935741e-06
Rcc2,2.7932535e-06,1,2.7932535e-06
Rabgap1l,-2.7914564e-06,1,2.7914564e-06
Fzd8,-2.7883739e-06,1,2.7883739e-06
Malt1,-2.7791077e-06,1,2.7791077e-06
Dock6,2.7779727e-06,1,2.7779727e-06
Sec16a,-2.7737015e-06,1,2.7737015e-06
Yipf2,2.7599865e-06,1,2.7599865e-06
Tle1,-2.754084e-06,1,2.754084e-06
H2afy,2.7539495e-06,1,2.7539495e-06
Trmt12,2.747083e-06,1,2.747083e-06
Erbb2,-2.7370488e-06,1,2.7370488e-06
Ciao3,2.7273068e-06,1,2.7273068e-06
Zfp382,-2.7261456e-06,1,2.7261456e-06
Slc15a4,-2.7250255e-06,1,2.7250255e-06
Prr5l,-2.7182928e-06,1,2.7182928e-06
2900005J15Rik,-2.7177866e-06,1,2.7177866e-06
Mecom,-2.711699e-06,1,2.711699e-06
Ankrd42,2.6957682e-06,1,2.6957682e-06
Gm26843,-2.6750913e-06,1,2.6750913e-06
Gpr17,-2.6690175e-06,1,2.6690175e-06
Kdsr,-2.6685482e-06,1,2.6685482e-06
Cldn11,2.668403e-06,1,2.668403e-06
Tmem254a,-2.6652328e-06,1,2.6652328e-06
Mroh1,2.6640482e-06,1,2.6640482e-06
Adam10,2.6596638e-06,1,2.6596638e-06
D16Ertd472e,-2.6526006e-06,1,2.6526006e-06
Hmgcs2,2.6525427e-06,1,2.6525427e-06
Rab13,2.6435414e-06,1,2.6435414e-06
Dusp12,-2.6419505e-06,1,2.6419505e-06
Fbxl22,2.639688e-06,1,2.639688e-06
Paip2b,2.6322662e-06,1,2.6322662e-06
Mus81,-2.6260616e-06,1,2.6260616e-06
Aste1,-2.6223224e-06,1,2.6223224e-06
Atf1,-2.6042894e-06,1,2.6042894e-06
Rnaseh1,-2.6008288e-06,1,2.6008288e-06
Fignl2,2.5919119e-06,1,2.5919119e-06
Scrn3,-2.5897007e-06,1,2.5897007e-06
Man2c1,2.5882193e-06,1,2.5882193e-06
Rnf141,2.57721e-06,1,2.57721e-06
Fntb,-2.574145e-06,1,2.574145e-06
Mms19,2.5550046e-06,1,2.5550046e-06
1700012D14Rik,2.5512106e-06,1,2.5512106e-06
Fnbp4,2.550124e-06,1,2.550124e-06
Stk32b,2.5479324e-06,1,2.5479324e-06
Snrnp200,-2.5327765e-06,1,2.5327765e-06
Dpys,-2.5312897e-06,1,2.5312897e-06
Ckap2,2.5257807e-06,1,2.5257807e-06
Rffl,2.5253757e-06,1,2.5253757e-06
Oat,2.5124643e-06,1,2.5124643e-06
Ggt5,2.5093975e-06,1,2.5093975e-06
Col11a2,2.5085988e-06,1,2.5085988e-06
Dtwd2,2.4977703e-06,1,2.4977703e-06
Herc2,-2.4961214e-06,1,2.4961214e-06
Napepld,-2.4941642e-06,1,2.4941642e-06
Pcdhb21,-2.4931608e-06,1,2.4931608e-06
Il15ra,2.4930093e-06,1,2.4930093e-06
Gga3,2.4914116e-06,1,2.4914116e-06
Gm16551,-2.486187e-06,1,2.486187e-06
Vamp5,2.484465e-06,1,2.484465e-06
Exoc3l,-2.483712e-06,1,2.483712e-06
Rrp12,-2.4810474e-06,1,2.4810474e-06
Tmc6,2.4753615e-06,1,2.4753615e-06
Ubtd2,-2.4645813e-06,1,2.4645813e-06
Pcbd2,2.447207e-06,1,2.447207e-06
Tnfsf13,-2.443272e-06,1,2.443272e-06
Ap5b1,2.4422857e-06,1,2.4422857e-06
Ifi27,2.4385515e-06,1,2.4385515e-06
C1s1,2.42776e-06,1,2.42776e-06
1700016K19Rik,2.423511e-06,1,2.423511e-06
Il1rapl2,-2.4229862e-06,1,2.4229862e-06
Kcnb2,2.4178973e-06,1,2.4178973e-06
Traf7,-2.4073513e-06,1,2.4073513e-06
Bbs2,-2.4059004e-06,1,2.4059004e-06
Tbata,-2.3962211e-06,1,2.3962211e-06
Cenpx,-2.3847435e-06,1,2.3847435e-06
Stox2,-2.3745436e-06,1,2.3745436e-06
Ldlrap1,-2.3712137e-06,1,2.3712137e-06
Calml4,2.365139e-06,1,2.365139e-06
Lamp2,2.3624461e-06,1,2.3624461e-06
Bst2,-2.356368e-06,1,2.356368e-06
Dnah14,-2.3540442e-06,1,2.3540442e-06
Fbxo5,2.3487119e-06,1,2.3487119e-06
Emg1,-2.3445145e-06,1,2.3445145e-06
4930500L23Rik,-2.343624e-06,1,2.343624e-06
Trdmt1,-2.33848e-06,1,2.33848e-06
Themis2,-2.3370342e-06,1,2.3370342e-06
Erap1,2.336641e-06,1,2.336641e-06
Ece1,-2.3342036e-06,1,2.3342036e-06
Fh1,2.329128e-06,1,2.329128e-06
R74862,-2.318011e-06,1,2.318011e-06
Cc2d1a,2.3090427e-06,1,2.3090427e-06
Sh3d21,2.3085515e-06,1,2.3085515e-06
Nek7,-2.3045297e-06,1,2.3045297e-06
Sltm,-2.2984184e-06,1,2.2984184e-06
Nrf1,2.2964637e-06,1,2.2964637e-06
Rgs3,-2.2961233e-06,1,2.2961233e-06
Fez2,-2.2954612e-06,1,2.2954612e-06
Pde7b,-2.2882944e-06,1,2.2882944e-06
Slc7a4,-2.2832164e-06,1,2.2832164e-06
Gpatch8,2.2817308e-06,1,2.2817308e-06
Slc30a9,2.2615393e-06,1,2.2615393e-06
Zfp3,2.257204e-06,1,2.257204e-06
Pak2,-2.2523016e-06,1,2.2523016e-06
Frrs1l,-2.250126e-06,1,2.250126e-06
Tmsb15b1,2.2493932e-06,1,2.2493932e-06
Mrpl43,2.2476302e-06,1,2.2476302e-06
Fcho2,2.245434e-06,1,2.245434e-06
Cenpk,-2.244911e-06,1,2.244911e-06
Tapt1,2.2375878e-06,1,2.2375878e-06
Hs2st1,2.235398e-06,1,2.235398e-06
Itpripl1,2.232518e-06,1,2.232518e-06
Itm2a,2.2313359e-06,1,2.2313359e-06
Ppip5k1,-2.2301601e-06,1,2.2301601e-06
Aldh1a1,-2.2275235e-06,1,2.2275235e-06
Wdr95,-2.2270387e-06,1,2.2270387e-06
Arhgap44,2.2250642e-06,1,2.2250642e-06
Mroh5,2.224942e-06,1,2.224942e-06
Heyl,-2.210335e-06,1,2.210335e-06
C630031E19Rik,-2.2063493e-06,1,2.2063493e-06
Stk36,-2.1923954e-06,1,2.1923954e-06
Fam13a,-2.1891167e-06,1,2.1891167e-06
Bptf,-2.1885387e-06,1,2.1885387e-06
Sox1,2.183508e-06,1,2.183508e-06
Angptl4,-2.1787096e-06,1,2.1787096e-06
Bend7,-2.1729006e-06,1,2.1729006e-06
Slc6a7,2.1698345e-06,1,2.1698345e-06
Lmf1,-2.1681544e-06,1,2.1681544e-06
Rttn,-2.1522635e-06,1,2.1522635e-06
Prkcg,-2.151631e-06,1,2.151631e-06
Ager,-2.147649e-06,1,2.147649e-06
Foxl2,-2.1460003e-06,1,2.1460003e-06
Minar1,-2.1456851e-06,1,2.1456851e-06
Zbtb7c,2.1367175e-06,1,2.1367175e-06
Ttll9,-2.1355381e-06,1,2.1355381e-06
Ccbe1,2.1343326e-06,1,2.1343326e-06
Auh,2.1316744e-06,1,2.1316744e-06
Disp3,2.1296987e-06,1,2.1296987e-06
Gm2244,-2.1178303e-06,1,2.1178303e-06
Wscd1,2.1177775e-06,1,2.1177775e-06
Zfp605,-2.1140802e-06,1,2.1140802e-06
Gk5,2.1136038e-06,1,2.1136038e-06
Plcb4,-2.1097792e-06,1,2.1097792e-06
Sirt7,2.1070546e-06,1,2.1070546e-06
AU040972,2.1031367e-06,1,2.1031367e-06
Pdp1,2.1020041e-06,1,2.1020041e-06
Sox2ot,2.100532e-06,1,2.100532e-06
Syt9,-2.1004682e-06,1,2.1004682e-06
Gm38944,2.0947748e-06,1,2.0947748e-06
Mageh1,-2.0942623e-06,1,2.0942623e-06
Nhlrc3,2.0921573e-06,1,2.0921573e-06
Rbm22,-2.0921498e-06,1,2.0921498e-06
Fibcd1,-2.088181e-06,1,2.088181e-06
Nefh,2.086741e-06,1,2.086741e-06
Amotl1,-2.0777245e-06,1,2.0777245e-06
Spred1,2.077242e-06,1,2.077242e-06
Alg11,2.0754633e-06,1,2.0754633e-06
Ralgds,-2.0730254e-06,1,2.0730254e-06
Mybbp1a,-2.069569e-06,1,2.069569e-06
4833438C02Rik,-2.060264e-06,1,2.060264e-06
Ccdc152,2.0552054e-06,1,2.0552054e-06
Gm35572,-2.0509146e-06,1,2.0509146e-06
Zdhhc23,2.0459638e-06,1,2.0459638e-06
4933408B17Rik,2.0419457e-06,1,2.0419457e-06
Fgfr1op,2.031714e-06,1,2.031714e-06
Smim18,-2.0233358e-06,1,2.0233358e-06
Arhgef15,2.0226498e-06,1,2.0226498e-06
Wsb1,2.0209757e-06,1,2.0209757e-06
Gm26783,-2.0126224e-06,1,2.0126224e-06
Ifitm7,2.0063924e-06,1,2.0063924e-06
Cdk11b,-2.0053444e-06,1,2.0053444e-06
Katnb1,-1.9995389e-06,1,1.9995389e-06
Stk3,-1.9992249e-06,1,1.9992249e-06
Dtymk,-1.998237e-06,1,1.998237e-06
Ralgapa1,1.9973045e-06,1,1.9973045e-06
Rgs16,-1.9936008e-06,1,1.9936008e-06
Zfp335os,1.9876034e-06,1,1.9876034e-06
Hvcn1,1.9848173e-06,1,1.9848173e-06
Mppe1,1.9710012e-06,1,1.9710012e-06
Ccdc85c,-1.964554e-06,1,1.964554e-06
Laptm5,1.9576157e-06,1,1.9576157e-06
Acp6,-1.9534114e-06,1,1.9534114e-06
Tbc1d8,-1.9471704e-06,1,1.9471704e-06
Gm49797,-1.943738e-06,1,1.943738e-06
Gm10710,-1.9266665e-06,1,1.9266665e-06
Mcts1,-1.9238823e-06,1,1.9238823e-06
Arf4,1.9155875e-06,1,1.9155875e-06
Ilvbl,1.9135055e-06,1,1.9135055e-06
Tmem168,1.9110707e-06,1,1.9110707e-06
Prkn,1.9053412e-06,1,1.9053412e-06
Akr1b8,-1.9037672e-06,1,1.9037672e-06
Lmo2,1.8975494e-06,1,1.8975494e-06
Gm13054,-1.8952065e-06,1,1.8952065e-06
Ankrd54,-1.8943795e-06,1,1.8943795e-06
1700020L24Rik,1.893446e-06,1,1.893446e-06
F11r,1.886338e-06,1,1.886338e-06
Serpina3g,1.8796227e-06,1,1.8796227e-06
Dnd1,1.8703777e-06,1,1.8703777e-06
4931406C07Rik,-1.8628253e-06,1,1.8628253e-06
Slc24a5,-1.8599637e-06,1,1.8599637e-06
Gm29695,1.8584675e-06,1,1.8584675e-06
Adamtsl5,1.8543532e-06,1,1.8543532e-06
Apex1,1.851426e-06,1,1.851426e-06
Lrriq3,-1.8450802e-06,1,1.8450802e-06
Scrt2,-1.8395008e-06,1,1.8395008e-06
Ube4a,1.8383424e-06,1,1.8383424e-06
Cenps,-1.8302866e-06,1,1.8302866e-06
Zmat4,1.8279308e-06,1,1.8279308e-06
Macrod1,-1.8278013e-06,1,1.8278013e-06
Zfp105,-1.8257524e-06,1,1.8257524e-06
Slc25a37,1.8202314e-06,1,1.8202314e-06
Ewsr1,-1.8173613e-06,1,1.8173613e-06
Yipf6,-1.8003547e-06,1,1.8003547e-06
Cdkn2d,1.7951543e-06,1,1.7951543e-06
Nrip3,-1.7800398e-06,1,1.7800398e-06
Gm49864,-1.7786617e-06,1,1.7786617e-06
Adamts1,-1.7750203e-06,1,1.7750203e-06
Xrcc3,1.7702862e-06,1,1.7702862e-06
Rfx5,-1.7688803e-06,1,1.7688803e-06
Shisa2,-1.7612016e-06,1,1.7612016e-06
Trim13,1.759248e-06,1,1.759248e-06
Leng8,1.7478924e-06,1,1.7478924e-06
Flvcr1,-1.7458293e-06,1,1.7458293e-06
Stat5b,1.7448649e-06,1,1.7448649e-06
Mkrn1,-1.742572e-06,1,1.742572e-06
Sash1,-1.7412349e-06,1,1.7412349e-06
Gpkow,-1.7396187e-06,1,1.7396187e-06
Cfap97d2,-1.7372829e-06,1,1.7372829e-06
Snx20,1.7356259e-06,1,1.7356259e-06
Rpp40,-1.7319861e-06,1,1.7319861e-06
Hjurp,1.7315358e-06,1,1.7315358e-06
Gm5820,-1.7266682e-06,1,1.7266682e-06
Acat3,1.726351e-06,1,1.726351e-06
Rrnad1,1.7247928e-06,1,1.7247928e-06
Peli3,1.7194579e-06,1,1.7194579e-06
Clns1a,-1.7194469e-06,1,1.7194469e-06
Pigv,-1.7153557e-06,1,1.7153557e-06
Nsmce1,-1.7117734e-06,1,1.7117734e-06
Pcp4l1,-1.7103841e-06,1,1.7103841e-06
Amd2,1.7098215e-06,1,1.7098215e-06
Tor1a,-1.7095845e-06,1,1.7095845e-06
Polk,-1.7041618e-06,1,1.7041618e-06
Fut9,1.6957968e-06,1,1.6957968e-06
Sfmbt2,1.6932063e-06,1,1.6932063e-06
9430038I01Rik,1.6894543e-06,1,1.6894543e-06
P2rx5,-1.6840744e-06,1,1.6840744e-06
Gas1,1.6801929e-06,1,1.6801929e-06
Fam129b,-1.6797158e-06,1,1.6797158e-06
Gm6277,1.6760506e-06,1,1.6760506e-06
Mef2b,1.6707554e-06,1,1.6707554e-06
Prpf39,-1.6705602e-06,1,1.6705602e-06
Csmd3,1.6611492e-06,1,1.6611492e-06
Rpgrip1,-1.6597265e-06,1,1.6597265e-06
Rerg,1.6579836e-06,1,1.6579836e-06
9330179D12Rik,-1.655809e-06,1,1.655809e-06
Zar1,-1.6514531e-06,1,1.6514531e-06
Gm40841,1.645178e-06,1,1.645178e-06
Samd11,-1.644448e-06,1,1.644448e-06
Erbin,1.6425643e-06,1,1.6425643e-06
Rab11fip5,1.6415983e-06,1,1.6415983e-06
Dmrtc1a,-1.6388692e-06,1,1.6388692e-06
Itih3,1.628898e-06,1,1.628898e-06
Efcab7,1.6281097e-06,1,1.6281097e-06
Dicer1,1.6222049e-06,1,1.6222049e-06
Wdsub1,-1.6171728e-06,1,1.6171728e-06
Hs6st2,1.6090524e-06,1,1.6090524e-06
Col3a1,1.6045012e-06,1,1.6045012e-06
Tmem132c,1.6033955e-06,1,1.6033955e-06
Lncpint,1.6023e-06,1,1.6023e-06
Gm42372,-1.5995732e-06,1,1.5995732e-06
Stpg1,-1.5915177e-06,1,1.5915177e-06
Polr3f,-1.5805996e-06,1,1.5805996e-06
Ptpn13,1.5773029e-06,1,1.5773029e-06
Greb1,1.5760137e-06,1,1.5760137e-06
Ubiad1,-1.5731816e-06,1,1.5731816e-06
Gnptab,-1.5664016e-06,1,1.5664016e-06
Itgad,-1.5649504e-06,1,1.5649504e-06
Hmga1b,1.5618767e-06,1,1.5618767e-06
Sh2d1a,1.5586614e-06,1,1.5586614e-06
Stk11,-1.5575123e-06,1,1.5575123e-06
Ccrl2,-1.5544549e-06,1,1.5544549e-06
Abcc10,1.5536634e-06,1,1.5536634e-06
Ticam2,-1.5524795e-06,1,1.5524795e-06
Syce1,-1.5480451e-06,1,1.5480451e-06
Fsd1,1.5440792e-06,1,1.5440792e-06
Rnf25,-1.5437186e-06,1,1.5437186e-06
Setd7,-1.5430262e-06,1,1.5430262e-06
Neurog2,1.5416146e-06,1,1.5416146e-06
5430416N02Rik,-1.5405705e-06,1,1.5405705e-06
Cd3g,1.5399536e-06,1,1.5399536e-06
Galnt3,-1.5381744e-06,1,1.5381744e-06
Insm1,-1.5380203e-06,1,1.5380203e-06
Nefl,1.5354493e-06,1,1.5354493e-06
Kdm6b,-1.5332164e-06,1,1.5332164e-06
2810468N07Rik,1.5303224e-06,1,1.5303224e-06
Serpinb1a,1.5300799e-06,1,1.5300799e-06
Taf7,-1.529095e-06,1,1.529095e-06
Gm50209,-1.527655e-06,1,1.527655e-06
Mtss2,1.5200953e-06,1,1.5200953e-06
Cdon,-1.5132305e-06,1,1.5132305e-06
Plxnc1,-1.4981084e-06,1,1.4981084e-06
Tomm6os,1.4960739e-06,1,1.4960739e-06
Htr5a,1.4959005e-06,1,1.4959005e-06
Ap3m1,1.4946272e-06,1,1.4946272e-06
Serpinc1,1.4854711e-06,1,1.4854711e-06
Anpep,-1.4820096e-06,1,1.4820096e-06
A330074K22Rik,1.4797898e-06,1,1.4797898e-06
mt-Nd4,1.4750019e-06,1,1.4750019e-06
Pdss1,1.452521e-06,1,1.452521e-06
Eps8l1,-1.4513561e-06,1,1.4513561e-06
Neurl1b,-1.4488048e-06,1,1.4488048e-06
Gpatch2l,1.4471824e-06,1,1.4471824e-06
Nmrk1,-1.441851e-06,1,1.441851e-06
Ak8,-1.4404593e-06,1,1.4404593e-06
Cryab,1.4379956e-06,1,1.4379956e-06
Itgam,-1.4374098e-06,1,1.4374098e-06
Ankfy1,-1.4370976e-06,1,1.4370976e-06
Ugt8a,1.4313747e-06,1,1.4313747e-06
Grifin,1.4248265e-06,1,1.4248265e-06
2410004B18Rik,-1.4211362e-06,1,1.4211362e-06
Nxph3,1.4175422e-06,1,1.4175422e-06
Itih2,1.416298e-06,1,1.416298e-06
Slc25a36,1.4135874e-06,1,1.4135874e-06
Gm42463,1.4121373e-06,1,1.4121373e-06
Scaf4,1.411128e-06,1,1.411128e-06
Fgfbp3,-1.409899e-06,1,1.409899e-06
2810457G06Rik,-1.4098374e-06,1,1.4098374e-06
Cdk4,1.4082323e-06,1,1.4082323e-06
Zdhhc4,-1.405547e-06,1,1.405547e-06
Dusp16,1.4047109e-06,1,1.4047109e-06
Orai1,-1.4007062e-06,1,1.4007062e-06
Emp1,-1.3989343e-06,1,1.3989343e-06
Oas1c,1.3844034e-06,1,1.3844034e-06
Nat8,1.3752864e-06,1,1.3752864e-06
Foxf1,1.3728588e-06,1,1.3728588e-06
Ankrd23,-1.3650817e-06,1,1.3650817e-06
Fbxo42,1.3589704e-06,1,1.3589704e-06
Rundc1,1.3581786e-06,1,1.3581786e-06
Rnf214,1.3539475e-06,1,1.3539475e-06
Leo1,-1.3496073e-06,1,1.3496073e-06
Lin9,-1.3379371e-06,1,1.3379371e-06
Bnip1,-1.3341397e-06,1,1.3341397e-06
Gphn,-1.3331187e-06,1,1.3331187e-06
Cuedc1,1.3327123e-06,1,1.3327123e-06
Tmem230,-1.3309392e-06,1,1.3309392e-06
Fancd2,1.3293634e-06,1,1.3293634e-06
Cc2d2a,1.3199572e-06,1,1.3199572e-06
Eef1akmt4,1.3195627e-06,1,1.3195627e-06
Pcx,1.314356e-06,1,1.314356e-06
Gm14634,1.3104598e-06,1,1.3104598e-06
Nlrx1,-1.3078759e-06,1,1.3078759e-06
Krt80,-1.3045424e-06,1,1.3045424e-06
Abhd12b,-1.2966959e-06,1,1.2966959e-06
Tbc1d2,1.2940651e-06,1,1.2940651e-06
Sim1,1.2930572e-06,1,1.2930572e-06
Clk4,1.2847772e-06,1,1.2847772e-06
Tnip2,1.2826252e-06,1,1.2826252e-06
Gimap1,-1.2792784e-06,1,1.2792784e-06
Ankmy1,-1.2789341e-06,1,1.2789341e-06
Gins1,-1.2750392e-06,1,1.2750392e-06
Rnf227,-1.26419e-06,1,1.26419e-06
Gm44718,-1.257797e-06,1,1.257797e-06
Fam189a2,1.2553652e-06,1,1.2553652e-06
Sbno2,1.2495773e-06,1,1.2495773e-06
Hnf1b,1.2470676e-06,1,1.2470676e-06
Gm10767,1.2425933e-06,1,1.2425933e-06
Nepro,1.2425221e-06,1,1.2425221e-06
Dock8,1.2401928e-06,1,1.2401928e-06
Tmem229a,1.2396664e-06,1,1.2396664e-06
Aldob,-1.2392975e-06,1,1.2392975e-06
Tril,1.2382251e-06,1,1.2382251e-06
Kcna2,1.2355084e-06,1,1.2355084e-06
Smc6,1.2314083e-06,1,1.2314083e-06
Orc4,-1.2277299e-06,1,1.2277299e-06
Sptb,-1.2254709e-06,1,1.2254709e-06
Smyd1,-1.2178145e-06,1,1.2178145e-06
Eml1,1.215108e-06,1,1.215108e-06
Limch1,1.2130929e-06,1,1.2130929e-06
Tmem196,1.2129309e-06,1,1.2129309e-06
Capn6,-1.1884682e-06,1,1.1884682e-06
Dync1li1,1.1842079e-06,1,1.1842079e-06
Dtx3l,-1.1792642e-06,1,1.1792642e-06
Mtrex,-1.1746098e-06,1,1.1746098e-06
Prickle4,-1.1734318e-06,1,1.1734318e-06
Lrrc14b,1.1667249e-06,1,1.1667249e-06
Ehd2,-1.1622171e-06,1,1.1622171e-06
Dffb,-1.1561883e-06,1,1.1561883e-06
Ddhd2,-1.1507977e-06,1,1.1507977e-06
Cdk2ap1,1.1500574e-06,1,1.1500574e-06
Gins2,1.1495518e-06,1,1.1495518e-06
Nod1,1.1469496e-06,1,1.1469496e-06
Dph5,-1.1415926e-06,1,1.1415926e-06
Tekt5,1.1400368e-06,1,1.1400368e-06
Efcab5,-1.1373759e-06,1,1.1373759e-06
Plekhj1,1.1367869e-06,1,1.1367869e-06
Zpbp,1.1367578e-06,1,1.1367578e-06
Fstl3,1.1312667e-06,1,1.1312667e-06
Senp1,-1.1246574e-06,1,1.1246574e-06
mt-Co2,-1.122983e-06,1,1.122983e-06
Zfp568,-1.12283e-06,1,1.12283e-06
Ccer2,1.121578e-06,1,1.121578e-06
Arhgef3,1.113273e-06,1,1.113273e-06
Mettl3,1.1102525e-06,1,1.1102525e-06
Tmem165,-1.1086368e-06,1,1.1086368e-06
Trmo,1.1053745e-06,1,1.1053745e-06
Top3a,-1.1046606e-06,1,1.1046606e-06
Airn,1.1045223e-06,1,1.1045223e-06
Sirt1,-1.1040735e-06,1,1.1040735e-06
Trpv4,1.0976365e-06,1,1.0976365e-06
Sgk3,-1.0959772e-06,1,1.0959772e-06
Ttn,1.0943968e-06,1,1.0943968e-06
Tbc1d7,-1.0894107e-06,1,1.0894107e-06
Stil,-1.0818659e-06,1,1.0818659e-06
Zfp442,-1.0818243e-06,1,1.0818243e-06
Arfgef2,-1.0805757e-06,1,1.0805757e-06
Gramd2,1.0774096e-06,1,1.0774096e-06
Ccnb1ip1,-1.0728057e-06,1,1.0728057e-06
Usp16,1.0713851e-06,1,1.0713851e-06
Poglut1,-1.0661357e-06,1,1.0661357e-06
Gal3st1,-1.0648224e-06,1,1.0648224e-06
Srxn1,-1.0597571e-06,1,1.0597571e-06
Ypel2,-1.059712e-06,1,1.059712e-06
Serpinb6b,1.054798e-06,1,1.054798e-06
Gdpgp1,1.0525725e-06,1,1.0525725e-06
Inpp5f,-1.0510998e-06,1,1.0510998e-06
Usp4,-1.0491035e-06,1,1.0491035e-06
Kntc1,-1.0481999e-06,1,1.0481999e-06
Hacd3,-1.0409243e-06,1,1.0409243e-06
Lars,1.0407107e-06,1,1.0407107e-06
Pls1,1.0382597e-06,1,1.0382597e-06
Gm9989,-1.034738e-06,1,1.034738e-06
Il33,-1.0296463e-06,1,1.0296463e-06
Tspan2,1.0270035e-06,1,1.0270035e-06
Slc5a3,-1.0269e-06,1,1.0269e-06
Zfp488,1.024994e-06,1,1.024994e-06
Isoc2b,-1.0203698e-06,1,1.0203698e-06
Anln,-1.0193851e-06,1,1.0193851e-06
Rad51ap2,-1.0139229e-06,1,1.0139229e-06
B230217O12Rik,-1.0133957e-06,1,1.0133957e-06
Ubac2,1.013299e-06,1,1.013299e-06
Znhit6,-1.0098294e-06,1,1.0098294e-06
Man2c1os,1.0088913e-06,1,1.0088913e-06
Rassf7,9.963867e-07,1,9.963867e-07
Gjc3,9.943011e-07,1,9.943011e-07
Gna12,-9.931266e-07,1,9.931266e-07
Iars,9.920145e-07,1,9.920145e-07
C1qa,9.920041e-07,1,9.920041e-07
Gpatch3,9.910796e-07,1,9.910796e-07
Ints9,9.902296e-07,1,9.902296e-07
Recql,9.894243e-07,1,9.894243e-07
Ppp4r3a,9.864805e-07,1,9.864805e-07
Fibp,9.846519e-07,1,9.846519e-07
Gm42595,-9.791345e-07,1,9.791345e-07
Cadps,9.717528e-07,1,9.717528e-07
Zc3hc1,-9.677813e-07,1,9.677813e-07
1700112D23Rik,-9.663299e-07,1,9.663299e-07
Col7a1,9.596388e-07,1,9.596388e-07
Adssl1,-9.540109e-07,1,9.540109e-07
Inmt,-9.514155e-07,1,9.514155e-07
Kcnc1,9.494576e-07,1,9.494576e-07
March8,9.484634e-07,1,9.484634e-07
Htr1d,-9.477387e-07,1,9.477387e-07
Cbln1,9.4652887e-07,1,9.4652887e-07
Tbccd1,9.459023e-07,1,9.459023e-07
Gba2,-9.399268e-07,1,9.399268e-07
Rassf2,-9.36624e-07,1,9.36624e-07
Gm42918,9.357875e-07,1,9.357875e-07
Kif13b,9.336224e-07,1,9.336224e-07
Rnpc3,-9.3307136e-07,1,9.3307136e-07
Phlda3,-9.316062e-07,1,9.316062e-07
Fam222a,9.265599e-07,1,9.265599e-07
Mpp1,9.2486675e-07,1,9.2486675e-07
Cep250,9.1463096e-07,1,9.1463096e-07
Fancc,-9.116247e-07,1,9.116247e-07
Gm48508,-9.068593e-07,1,9.068593e-07
Dusp19,9.0663616e-07,1,9.0663616e-07
C030037D09Rik,9.065941e-07,1,9.065941e-07
Itgav,9.03519e-07,1,9.03519e-07
Gm17690,9.0035877e-07,1,9.0035877e-07
Trim39,8.9748033e-07,1,8.9748033e-07
Zfp704,-8.968836e-07,1,8.968836e-07
Begain,-8.9067896e-07,1,8.9067896e-07
Nanos1,-8.874482e-07,1,8.874482e-07
Gm45619,8.832795e-07,1,8.832795e-07
Nnt,8.8315056e-07,1,8.8315056e-07
Raf1,-8.8171595e-07,1,8.8171595e-07
Cetn4,8.756885e-07,1,8.756885e-07
Prmt3,-8.730345e-07,1,8.730345e-07
Isoc2a,8.625547e-07,1,8.625547e-07
Plekhh1,-8.5789486e-07,1,8.5789486e-07
