gene,msi,component,r,r_abs
Pdzrn3,mz.350.07683499999996,5,0.032784216,0.032784216
Tgfa,mz.467.972585,5,-0.032755468,0.032755468
Rprm,mz.259.98213,5,-0.03274816,0.03274816
Grk3,mz.260.96626000000003,5,-0.032649785,0.032649785
Coch,mz.910.5514049999999,5,0.032641713,0.032641713
Igfbp2,mz.264.05398,5,0.032547608,0.032547608
Pvalb,mz.350.07683499999996,5,0.032546468,0.032546468
Olfm1,mz.495.92363,5,-0.03254301,0.03254301
Ak5,mz.910.5514049999999,5,0.032539085,0.032539085
Carhsp1,mz.132.030355,5,0.03253131,0.03253131
Homer2,mz.300.01588,5,-0.03251221,0.03251221
Gpr83,mz.278.03395,5,0.032481886,0.032481886
Slc23a2,mz.910.5514049999999,5,0.032477003,0.032477003
Arl8a,mz.260.96626000000003,5,-0.032453768,0.032453768
Arl8a,mz.475.97911,5,-0.032440633,0.032440633
Syt17,mz.395.956625,5,0.032438077,0.032438077
Meis2,mz.350.07683499999996,5,-0.03242888,0.03242888
Plcxd2,mz.495.92363,5,0.032427754,0.032427754
Trbc2,mz.395.956625,5,-0.03241607,0.03241607
Smarca2,mz.264.05398,5,-0.032410823,0.032410823
Akap5,mz.350.07683499999996,5,-0.03237968,0.03237968
Lrrc4,mz.260.96626000000003,5,-0.032378327,0.032378327
Resp18,mz.452.277655,5,-0.032362893,0.032362893
Arl8a,mz.260.98559,5,-0.032342646,0.032342646
Rims4,mz.495.92363,5,0.032328084,0.032328084
Cacna2d1,mz.238.00025499999998,5,-0.032327734,0.032327734
Slc17a7,mz.189.988905,5,-0.03231818,0.03231818
Hivep3,mz.452.277655,5,-0.032316342,0.032316342
Crym,mz.260.98559,5,0.032278664,0.032278664
Hs3st1,mz.452.277655,5,0.032275718,0.032275718
Pnoc,mz.495.92363,5,0.032252207,0.032252207
Gad2,mz.495.92363,5,-0.032204345,0.032204345
Trbc2,mz.264.05398,5,0.032193564,0.032193564
Plekho1,mz.295.94633999999996,5,-0.032123215,0.032123215
Rapgefl1,mz.519.938545,5,-0.03211856,0.03211856
Atp2b4,mz.452.277655,5,-0.03209557,0.03209557
Sik3,mz.452.277655,5,0.032076657,0.032076657
Lgi3,mz.260.98559,5,-0.03201469,0.03201469
Crtac1,mz.519.963615,5,-0.03200482,0.03200482
Vat1l,mz.271.00396,5,0.032004043,0.032004043
Gjb6,mz.599.99801,5,-0.031999357,0.031999357
Vat1l,mz.541.97996,5,0.031991526,0.031991526
Tsc22d3,mz.495.92363,5,0.031978253,0.031978253
Resp18,mz.495.92363,5,0.03190435,0.03190435
Hpca,mz.264.05398,5,-0.031874962,0.031874962
Gpr83,mz.395.956625,5,-0.031850446,0.031850446
Carhsp1,mz.264.05398,5,0.0318504,0.0318504
Kcnc2,mz.189.988905,5,-0.03184052,0.03184052
Trp53i11,mz.599.99801,5,-0.0318378,0.0318378
Miat,mz.495.92363,5,-0.031837653,0.031837653
Rapgefl1,mz.519.963615,5,-0.031824518,0.031824518
Malat1,mz.264.05398,5,-0.03179902,0.03179902
Gjb6,mz.452.277655,5,-0.03179802,0.03179802
Npy,mz.278.03395,5,-0.03178764,0.03178764
Coch,mz.467.972585,5,0.03174895,0.03174895
Satb2,mz.348.0702,5,0.03173654,0.03173654
Caln1,mz.762.504185,5,0.03172805,0.03172805
Nat8l,mz.132.030355,5,-0.031716336,0.031716336
Gad2,mz.247.97343,5,-0.031710614,0.031710614
Cacna2d1,mz.452.277655,5,-0.03167038,0.03167038
Ptpn5,mz.348.0702,5,-0.031658206,0.031658206
Crabp1,mz.315.98977,5,0.031602222,0.031602222
Ak5,mz.132.030355,5,-0.031584557,0.031584557
Lmo3,mz.348.0702,5,0.031557336,0.031557336
Lrrc4,mz.264.05398,5,0.031555004,0.031555004
Npy,mz.271.00396,5,-0.03154741,0.03154741
Ccn3,mz.475.97911,5,-0.031547252,0.031547252
Arl8a,mz.506.07591,5,-0.031530906,0.031530906
Rasl10a,mz.300.01588,5,-0.03148199,0.03148199
Hs3st1,mz.395.956625,5,0.031473465,0.031473465
Ccn3,mz.238.00025499999998,5,-0.03145566,0.03145566
Adgrb1,mz.395.956625,5,-0.03143421,0.03143421
Gjb6,mz.909.5483999999999,5,0.031428505,0.031428505
Slc5a5,mz.881.51323,5,0.031420298,0.031420298
Npy,mz.315.98977,5,-0.031418517,0.031418517
Bcl11b,mz.495.92363,5,-0.031406876,0.031406876
Tgfa,mz.495.92363,5,0.031397015,0.031397015
Ptprd,mz.350.07683499999996,5,0.031385694,0.031385694
Ppp1r2,mz.260.98559,5,0.031379364,0.031379364
Crtac1,mz.550.0064150000001,5,-0.031371262,0.031371262
Rasgrf2,mz.348.0702,5,-0.031369045,0.031369045
Rapgefl1,mz.259.98213,5,-0.031337824,0.031337824
Slc5a7,mz.467.972585,5,-0.03132037,0.03132037
Crtac1,mz.261.977915,5,-0.031315774,0.031315774
Slc5a7,mz.261.977915,5,0.0313107,0.0313107
Igfn1,mz.467.972585,5,0.031302527,0.031302527
Akap5,mz.247.97343,5,-0.031289127,0.031289127
Rgs4,mz.189.988905,5,-0.031284742,0.031284742
Serpini1,mz.467.972585,5,0.03126786,0.03126786
Syt2,mz.519.938545,5,-0.031267397,0.031267397
Kcnj10,mz.467.972585,5,0.03126036,0.03126036
Syt17,mz.247.97343,5,-0.03120395,0.03120395
Phlda3,mz.247.97343,5,0.031197812,0.031197812
Gjb6,mz.762.504185,5,-0.0311481,0.0311481
Yaf2,mz.452.277655,5,0.031146204,0.031146204
Stx1a,mz.350.07683499999996,5,0.03113339,0.03113339
Cxxc5,mz.762.504185,5,0.031103179,0.031103179
Tspan11,mz.395.956625,5,-0.031095129,0.031095129
Sik3,mz.910.5514049999999,5,-0.031091485,0.031091485
Gng2,mz.452.277655,5,-0.031078985,0.031078985
Atp2b4,mz.881.51323,5,-0.031070808,0.031070808
Necab2,mz.132.030355,5,-0.031059153,0.031059153
Klhdc2,mz.452.277655,5,-0.031034702,0.031034702
Pdzrn3,mz.348.0702,5,0.031028224,0.031028224
Tomm70a,mz.495.92363,5,-0.030996755,0.030996755
Nptx1,mz.189.988905,5,0.03099011,0.03099011
Mef2c,mz.264.05398,5,-0.030964427,0.030964427
Npy,mz.286.97793,5,-0.03096388,0.03096388
Crtac1,mz.260.96626000000003,5,-0.030963425,0.030963425
Camk2n2,mz.452.277655,5,-0.030961405,0.030961405
Plekho1,mz.350.07683499999996,5,0.030960212,0.030960212
Inf2,mz.132.030355,5,-0.030940898,0.030940898
Cnr1,mz.762.504185,5,0.03092423,0.03092423
Crhbp,mz.259.98213,5,-0.030890312,0.030890312
Calb1,mz.910.5514049999999,5,-0.030885173,0.030885173
Nxph3,mz.275.03193999999996,5,-0.030880399,0.030880399
Npy,mz.272.99984,5,-0.030853018,0.030853018
Rasl10a,mz.910.5514049999999,5,0.030828247,0.030828247
Yaf2,mz.275.98650999999995,5,-0.03073539,0.03073539
Foxp2,mz.519.963615,5,0.030722907,0.030722907
Cdh13,mz.395.956625,5,0.03066023,0.03066023
Cacna2d1,mz.260.98559,5,-0.030657073,0.030657073
Slc5a7,mz.350.07683499999996,5,-0.03065304,0.03065304
Lmo3,mz.881.51323,5,-0.030652463,0.030652463
Enc1,mz.495.92363,5,-0.030611124,0.030611124
Sox11,mz.506.07591,5,-0.03053399,0.03053399
Grk3,mz.762.504185,5,-0.03051949,0.03051949
Vip,mz.189.988905,5,0.03048218,0.03048218
Eif6,mz.251.961865,5,-0.0304706,0.0304706
Rtn4r,mz.189.988905,5,-0.030422013,0.030422013
Kcnc4,mz.495.92363,5,-0.030379292,0.030379292
Pvalb,mz.348.0702,5,0.03037652,0.03037652
Nat8l,mz.467.972585,5,-0.030356396,0.030356396
Ncald,mz.348.0702,5,0.030349413,0.030349413
Gjb6,mz.348.0702,5,-0.03030165,0.03030165
Npy,mz.395.956625,5,-0.030284999,0.030284999
Yaf2,mz.253.049875,5,-0.03028123,0.03028123
Tacr1,mz.275.98650999999995,5,0.030280385,0.030280385
Lgi3,mz.599.99801,5,-0.030270115,0.030270115
Acvrl1,mz.189.988905,5,-0.030257372,0.030257372
Crabp1,mz.495.92363,5,-0.03025033,0.03025033
Igfbp4,mz.910.5514049999999,5,0.03023221,0.03023221
Grk3,mz.881.51323,5,0.030228715,0.030228715
Rasgrf2,mz.350.07683499999996,5,-0.030218959,0.030218959
Cacna2d1,mz.762.504185,5,0.030182324,0.030182324
Serpini1,mz.452.277655,5,-0.03017108,0.03017108
Cacna2d1,mz.287.96182,5,-0.030143032,0.030143032
Rapgefl1,mz.261.977915,5,-0.03012847,0.03012847
Lrrc4,mz.132.030355,5,0.03012594,0.03012594
Yaf2,mz.278.03395,5,-0.03011274,0.03011274
Smarca2,mz.762.504185,5,-0.030109633,0.030109633
Lrfn2,mz.189.988905,5,-0.030087203,0.030087203
Tspan11,mz.762.504185,5,0.03007128,0.03007128
Lrrc4,mz.238.00025499999998,5,-0.030065432,0.030065432
Ttc9b,mz.247.97343,5,-0.030057106,0.030057106
Plekho1,mz.519.963615,5,-0.030040396,0.030040396
Crtac1,mz.259.98213,5,-0.030034292,0.030034292
Tspan11,mz.247.97343,5,0.030006038,0.030006038
Grk3,mz.467.972585,5,0.030004848,0.030004848
Adgrb1,mz.251.961865,5,-0.030004682,0.030004682
Plcxd2,mz.762.504185,5,0.029997837,0.029997837
Cacna2d1,mz.189.988905,5,-0.029971976,0.029971976
Vip,mz.261.977915,5,-0.02995411,0.02995411
Acvrl1,mz.467.972585,5,-0.029937375,0.029937375
Spock3,mz.467.972585,5,-0.029903848,0.029903848
Rprm,mz.519.963615,5,-0.02989947,0.02989947
Klhdc2,mz.467.972585,5,0.029887088,0.029887088
Trbc2,mz.348.0702,5,0.029879589,0.029879589
Tacr1,mz.395.956625,5,-0.02987026,0.02987026
Crhbp,mz.260.98559,5,-0.029857976,0.029857976
Cacna2d1,mz.573.92474,5,-0.029829118,0.029829118
Syt2,mz.295.94633999999996,5,-0.029820349,0.029820349
Nefm,mz.132.030355,5,0.029815312,0.029815312
Stx1a,mz.467.972585,5,0.029804183,0.029804183
Crhbp,mz.909.5483999999999,5,0.029801048,0.029801048
Gpr88,mz.495.92363,5,0.029779831,0.029779831
Lars2,mz.260.96626000000003,5,-0.029735602,0.029735602
Lmo3,mz.495.92363,5,0.02973241,0.02973241
Eif6,mz.271.00518,5,-0.029722016,0.029722016
Slc5a7,mz.762.504185,5,-0.02972099,0.02972099
Adcy5,mz.132.030355,5,-0.029690988,0.029690988
Kcnc2,mz.350.07683499999996,5,-0.029685218,0.029685218
Necab3,mz.264.05398,5,0.029670235,0.029670235
Homer2,mz.599.99801,5,-0.029667333,0.029667333
Fxyd6,mz.395.956625,5,0.029638961,0.029638961
Eif6,mz.260.96626000000003,5,-0.029593552,0.029593552
Adgra1,mz.247.97343,5,-0.029583894,0.029583894
Ppfia2,mz.350.07683499999996,5,-0.02958057,0.02958057
Syt17,mz.519.938545,5,-0.029568192,0.029568192
Gabra3,mz.189.988905,5,-0.029544843,0.029544843
Edil3,mz.278.03395,5,-0.029544555,0.029544555
Vat1l,mz.272.99984,5,0.029537503,0.029537503
Rapgefl1,mz.264.05398,5,0.029523626,0.029523626
Tbr1,mz.132.030355,5,0.029519444,0.029519444
Cabp1,mz.189.988905,5,-0.029517582,0.029517582
Prkcg,mz.395.956625,5,-0.02946197,0.02946197
Stmn2,mz.264.05398,5,0.029454399,0.029454399
Ccn3,mz.395.956625,5,0.029445102,0.029445102
Ppp1r2,mz.519.963615,5,0.029412229,0.029412229
Lrrc10b,mz.132.030355,5,0.029398642,0.029398642
Tspan11,mz.506.07591,5,-0.02935603,0.02935603
Tomm70a,mz.247.97343,5,-0.029343864,0.029343864
Nnat,mz.276.94008499999995,5,0.029322837,0.029322837
Cacna2d1,mz.259.98213,5,-0.029322747,0.029322747
Bin1,mz.300.01588,5,-0.029319191,0.029319191
Tbr1,mz.395.956625,5,-0.02931762,0.02931762
Wfs1,mz.275.03193999999996,5,-0.029300733,0.029300733
Lgi3,mz.259.98213,5,-0.029295016,0.029295016
Yaf2,mz.506.07591,5,-0.029286992,0.029286992
Edil3,mz.300.01588,5,-0.02927827,0.02927827
Vip,mz.259.98213,5,-0.029256439,0.029256439
Nxph3,mz.452.277655,5,0.029248025,0.029248025
Rims4,mz.247.97343,5,0.02924521,0.02924521
Phlda3,mz.348.0702,5,0.029208325,0.029208325
Crabp1,mz.189.988905,5,-0.029196119,0.029196119
Serpini1,mz.762.504185,5,0.029193632,0.029193632
Pvalb,mz.495.92363,5,0.02919178,0.02919178
Ccn3,mz.251.961865,5,-0.029188864,0.029188864
Serpini1,mz.264.05398,5,0.029182263,0.029182263
Necab2,mz.350.07683499999996,5,-0.029181855,0.029181855
Cacna2d1,mz.519.938545,5,-0.029175246,0.029175246
Cacna2d1,mz.475.97911,5,-0.029078055,0.029078055
Kcnc2,mz.348.0702,5,-0.029062472,0.029062472
Cort,mz.261.977915,5,-0.029053785,0.029053785
Bcl11b,mz.247.97343,5,-0.029047094,0.029047094
Galnt9,mz.132.030355,5,0.028951252,0.028951252
Lars2,mz.296.99915,5,-0.028943617,0.028943617
Crhbp,mz.238.00025499999998,5,-0.028939575,0.028939575
Rapgefl1,mz.762.504185,5,-0.028899161,0.028899161
Sprn,mz.395.956625,5,-0.028879467,0.028879467
Cacna2d1,mz.261.977915,5,-0.028876957,0.028876957
Unc13c,mz.259.98213,5,0.0288447,0.0288447
Ak5,mz.350.07683499999996,5,-0.028794045,0.028794045
Vamp1,mz.247.97343,5,0.028785273,0.028785273
Wfs1,mz.395.956625,5,-0.028775586,0.028775586
Slc17a7,mz.762.504185,5,0.028774906,0.028774906
Galnt9,mz.189.988905,5,0.028759245,0.028759245
Pcp4l1,mz.247.97343,5,0.028732838,0.028732838
Pde1b,mz.348.0702,5,-0.028715495,0.028715495
Kcnc4,mz.247.97343,5,-0.028714078,0.028714078
Zbtb20,mz.261.977915,5,-0.028713755,0.028713755
Efhd2,mz.395.956625,5,-0.028692862,0.028692862
Igfn1,mz.495.92363,5,0.028637705,0.028637705
Tspan11,mz.189.988905,5,0.028584711,0.028584711
Crabp1,mz.519.938545,5,0.028584205,0.028584205
Cort,mz.519.938545,5,-0.028581528,0.028581528
Slc32a1,mz.261.977915,5,0.028573908,0.028573908
Ighm,mz.288.973745,5,-0.028573813,0.028573813
Slc30a3,mz.395.956625,5,-0.02857232,0.02857232
Crtac1,mz.295.94633999999996,5,-0.028547108,0.028547108
Trp53i11,mz.495.92363,5,-0.028536156,0.028536156
Rap1gap2,mz.495.92363,5,-0.028499965,0.028499965
Lgi3,mz.519.938545,5,-0.028497169,0.028497169
Grk3,mz.271.98805,5,-0.028496046,0.028496046
Chd5,mz.881.51323,5,0.028490799,0.028490799
Cacna2d1,mz.295.94633999999996,5,-0.028477617,0.028477617
Ptprd,mz.315.98977,5,-0.028457414,0.028457414
Syt17,mz.259.98213,5,-0.028456505,0.028456505
Nnat,mz.207.044645,5,0.02840965,0.02840965
Hivep3,mz.238.00025499999998,5,-0.028393265,0.028393265
Lrrc4,mz.278.03395,5,-0.028382063,0.028382063
Sv2b,mz.395.956625,5,0.028357219,0.028357219
Meis2,mz.495.92363,5,-0.028332952,0.028332952
Cplx1,mz.264.05398,5,-0.028321462,0.028321462
Syndig1l,mz.395.956625,5,0.02830414,0.02830414
Nefh,mz.395.956625,5,-0.028293753,0.028293753
Necab3,mz.132.030355,5,0.02829214,0.02829214
Slc38a2,mz.278.03395,5,-0.028286131,0.028286131
Syt17,mz.910.5514049999999,5,0.028268164,0.028268164
Wfs1,mz.275.98650999999995,5,0.02823092,0.02823092
Ighm,mz.295.94633999999996,5,-0.028202264,0.028202264
Ncald,mz.350.07683499999996,5,0.028200665,0.028200665
Malat1,mz.395.956625,5,0.028180039,0.028180039
Homer2,mz.395.956625,5,0.028177427,0.028177427
Cort,mz.260.98559,5,-0.028169136,0.028169136
Cdh13,mz.467.972585,5,-0.02816833,0.02816833
Tgfa,mz.189.988905,5,-0.028140623,0.028140623
Neurod6,mz.132.030355,5,-0.028138611,0.028138611
Zbtb20,mz.278.03395,5,0.028092455,0.028092455
Lrrc4,mz.495.92363,5,0.028067444,0.028067444
Foxp2,mz.259.98213,5,0.02806031,0.02806031
Ppfia2,mz.910.5514049999999,5,0.028059078,0.028059078
Camk2n2,mz.348.0702,5,0.02805479,0.02805479
Pnoc,mz.275.98650999999995,5,-0.028002791,0.028002791
Scn4b,mz.264.05398,5,-0.027995195,0.027995195
Dmkn,mz.132.030355,5,0.027991826,0.027991826
Tubb4a,mz.452.277655,5,0.027968341,0.027968341
Sox11,mz.295.94633999999996,5,-0.027947403,0.027947403
Ak5,mz.467.972585,5,-0.027938807,0.027938807
Drd1,mz.495.92363,5,-0.02793298,0.02793298
Ncald,mz.132.030355,5,0.02793076,0.02793076
Crabp1,mz.762.504185,5,-0.027923329,0.027923329
Grk3,mz.519.963615,5,-0.027923048,0.027923048
Resp18,mz.395.956625,5,-0.027916556,0.027916556
Ptpn5,mz.350.07683499999996,5,-0.02789212,0.02789212
Unc13c,mz.519.938545,5,0.027871436,0.027871436
Lrfn2,mz.909.5483999999999,5,0.027867503,0.027867503
Npy,mz.541.97996,5,-0.027841887,0.027841887
Hivep3,mz.475.97911,5,-0.027826484,0.027826484
Tomm70a,mz.395.956625,5,0.027782593,0.027782593
Necab3,mz.467.972585,5,0.02777201,0.02777201
Gad2,mz.467.972585,5,-0.027765285,0.027765285
Sv2b,mz.264.05398,5,0.027697323,0.027697323
Cort,mz.276.94008499999995,5,-0.027692404,0.027692404
Lrrc10b,mz.467.972585,5,-0.027686931,0.027686931
Igfbp2,mz.348.0702,5,0.02766836,0.02766836
Pdzrn3,mz.467.972585,5,0.027664721,0.027664721
Sox11,mz.275.03193999999996,5,-0.02766406,0.02766406
Vsnl1,mz.395.956625,5,-0.02764854,0.02764854
Eif6,mz.271.00396,5,-0.027632145,0.027632145
Sprn,mz.452.277655,5,-0.02762643,0.02762643
Pde1b,mz.762.504185,5,0.027620208,0.027620208
Pdzrn3,mz.395.956625,5,-0.027618527,0.027618527
Lingo1,mz.395.956625,5,-0.027611509,0.027611509
Rims4,mz.189.988905,5,0.027592171,0.027592171
Slc38a2,mz.519.963615,5,-0.027570114,0.027570114
Crtac1,mz.519.938545,5,-0.02756066,0.02756066
Vat1l,mz.519.938545,5,0.02753045,0.02753045
Kcnj10,mz.495.92363,5,0.027511206,0.027511206
Lingo1,mz.132.030355,5,0.02749459,0.02749459
Pvalb,mz.189.988905,5,0.02745737,0.02745737
Plekho1,mz.260.96626000000003,5,-0.027432553,0.027432553
Bin1,mz.599.99801,5,-0.027419576,0.027419576
Tubb4a,mz.395.956625,5,-0.027417112,0.027417112
Smarca2,mz.260.96626000000003,5,-0.027404174,0.027404174
Tsc22d3,mz.395.956625,5,-0.02740169,0.02740169
Nxph3,mz.395.956625,5,0.02739418,0.02739418
Rasl10a,mz.599.99801,5,-0.027368395,0.027368395
Nckipsd,mz.247.97343,5,-0.02735613,0.02735613
Gng2,mz.189.988905,5,0.027338086,0.027338086
Cxxc5,mz.247.97343,5,0.027331606,0.027331606
Ptprd,mz.264.05398,5,0.027324744,0.027324744
Zbtb20,mz.275.98650999999995,5,0.027303979,0.027303979
Crhbp,mz.452.277655,5,-0.027293466,0.027293466
Vat1l,mz.261.977915,5,0.027283447,0.027283447
Pnoc,mz.519.963615,5,-0.027254477,0.027254477
Igfn1,mz.395.956625,5,0.027245736,0.027245736
Syt13,mz.495.92363,5,0.02723439,0.02723439
Vip,mz.260.98559,5,-0.027216736,0.027216736
Tbr1,mz.467.972585,5,0.027200658,0.027200658
Scamp5,mz.247.97343,5,0.027181637,0.027181637
Slc38a2,mz.300.01588,5,-0.027180279,0.027180279
Homer2,mz.261.977915,5,-0.027173854,0.027173854
Smarca2,mz.395.956625,5,-0.027171317,0.027171317
Slc5a7,mz.259.98213,5,0.02716578,0.02716578
Stx1a,mz.452.277655,5,-0.027147446,0.027147446
Adcy5,mz.348.0702,5,-0.027119014,0.027119014
Tesc,mz.348.0702,5,-0.027111739,0.027111739
Crabp1,mz.260.98559,5,0.02706659,0.02706659
Resp18,mz.350.07683499999996,5,0.027032778,0.027032778
Rgs4,mz.132.030355,5,0.027000358,0.027000358
Fxyd6,mz.762.504185,5,-0.026957635,0.026957635
Cd4,mz.348.0702,5,0.026916657,0.026916657
Rasl10a,mz.452.277655,5,-0.026876442,0.026876442
Pdzrn3,mz.452.277655,5,-0.02684121,0.02684121
Igfbp6,mz.762.504185,5,0.026833825,0.026833825
Vat1l,mz.271.00518,5,0.026831288,0.026831288
Cux2,mz.189.988905,5,-0.026825668,0.026825668
Igfn1,mz.276.94008499999995,5,-0.026798062,0.026798062
Slc5a7,mz.348.0702,5,-0.02675724,0.02675724
Eif6,mz.271.98805,5,-0.026741896,0.026741896
Inf2,mz.495.92363,5,0.026695086,0.026695086
Bin1,mz.519.963615,5,-0.02667569,0.02667569
Syt13,mz.452.277655,5,-0.02666556,0.02666556
Nptxr,mz.467.972585,5,-0.02665724,0.02665724
Vat1l,mz.132.030355,5,-0.026636926,0.026636926
Adgrb1,mz.506.07591,5,-0.026558284,0.026558284
Slc5a7,mz.260.98559,5,0.026525386,0.026525386
Vip,mz.519.963615,5,-0.026485106,0.026485106
Necab3,mz.350.07683499999996,5,0.02647157,0.02647157
Zbtb20,mz.519.938545,5,-0.026458584,0.026458584
Nrn1,mz.467.972585,5,0.02644316,0.02644316
Klhdc2,mz.395.956625,5,-0.02642532,0.02642532
Kcnab3,mz.395.956625,5,-0.026400328,0.026400328
Crabp1,mz.247.97343,5,-0.026369464,0.026369464
Slc30a3,mz.467.972585,5,-0.026365692,0.026365692
Vat1l,mz.251.961865,5,0.026360076,0.026360076
Slc23a2,mz.247.97343,5,-0.026351323,0.026351323
Ptprd,mz.519.938545,5,-0.026323484,0.026323484
Ighm,mz.762.504185,5,0.026315585,0.026315585
Cort,mz.350.07683499999996,5,0.026315384,0.026315384
Satb2,mz.762.504185,5,0.026313132,0.026313132
Npy,mz.573.92018,5,-0.026290435,0.026290435
Rapgefl1,mz.452.277655,5,-0.026253069,0.026253069
Slc30a3,mz.350.07683499999996,5,-0.026221048,0.026221048
Ccn3,mz.762.504185,5,0.026214682,0.026214682
Pnoc,mz.261.977915,5,-0.026203446,0.026203446
Sik3,mz.264.05398,5,0.026198542,0.026198542
Rasl10a,mz.275.03193999999996,5,-0.026195273,0.026195273
Vat1l,mz.495.92363,5,-0.02618826,0.02618826
Resp18,mz.910.5514049999999,5,0.026184361,0.026184361
Nptx1,mz.247.97343,5,0.026144117,0.026144117
Nnat,mz.506.07591,5,-0.026066976,0.026066976
Yaf2,mz.207.044645,5,-0.02606498,0.02606498
Sik3,mz.132.030355,5,0.026062166,0.026062166
Lgi3,mz.315.98977,5,-0.026058178,0.026058178
Crabp1,mz.259.98213,5,0.02605497,0.02605497
Galnt9,mz.762.504185,5,0.026051806,0.026051806
Pnoc,mz.599.99801,5,0.02603138,0.02603138
Homer2,mz.264.05398,5,0.0260186,0.0260186
Crhbp,mz.475.97911,5,-0.025970615,0.025970615
Zbtb20,mz.259.98213,5,-0.025951972,0.025951972
Begain,mz.909.5483999999999,5,0.025941174,0.025941174
Ppfia2,mz.881.51323,5,0.02592526,0.02592526
Pcdh9,mz.295.94633999999996,5,-0.02591506,0.02591506
Satb2,mz.495.92363,5,0.025908725,0.025908725
Gjb6,mz.350.07683499999996,5,-0.025891999,0.025891999
Caln1,mz.495.92363,5,-0.025882155,0.025882155
Calb1,mz.264.05398,5,0.02588069,0.02588069
Kcnj10,mz.350.07683499999996,5,0.025790391,0.025790391
Cacna2d1,mz.519.963615,5,-0.025777102,0.025777102
Pde1b,mz.350.07683499999996,5,-0.025753997,0.025753997
Hs3st1,mz.762.504185,5,0.02574409,0.02574409
Pde10a,mz.495.92363,5,0.025705084,0.025705084
Gpr6,mz.264.05398,5,-0.02569205,0.02569205
Crym,mz.519.938545,5,0.02568791,0.02568791
Cort,mz.286.97793,5,-0.02566708,0.02566708
Igfbp2,mz.350.07683499999996,5,0.025627369,0.025627369
Miat,mz.467.972585,5,-0.025581943,0.025581943
Tesc,mz.452.277655,5,0.025548607,0.025548607
Akap5,mz.452.277655,5,0.025512923,0.025512923
Pnoc,mz.452.277655,5,0.025481682,0.025481682
Ncald,mz.395.956625,5,-0.025473315,0.025473315
Enc1,mz.189.988905,5,-0.025439745,0.025439745
Trbc2,mz.132.030355,5,0.025414942,0.025414942
Efhd2,mz.495.92363,5,-0.02540958,0.02540958
Scd1,mz.261.977915,5,-0.025384163,0.025384163
Plekho1,mz.467.972585,5,0.025382273,0.025382273
Sik3,mz.350.07683499999996,5,0.02537671,0.02537671
Cort,mz.573.92018,5,-0.025361784,0.025361784
Rxrg,mz.348.0702,5,0.02531793,0.02531793
Dmkn,mz.762.504185,5,0.025305662,0.025305662
Tbr1,mz.452.277655,5,-0.025299594,0.025299594
Npy,mz.573.92474,5,-0.02527881,0.02527881
Tgfa,mz.762.504185,5,0.025276814,0.025276814
Nefm,mz.189.988905,5,0.025246816,0.025246816
Cck,mz.495.92363,5,-0.025231976,0.025231976
Plcxd2,mz.189.988905,5,0.02522846,0.02522846
Slc32a1,mz.247.97343,5,-0.025199035,0.025199035
Sox11,mz.541.97996,5,-0.025192538,0.025192538
Slc17a7,mz.247.97343,5,-0.02514838,0.02514838
Stac2,mz.762.504185,5,-0.025145862,0.025145862
Rasd2,mz.264.05398,5,-0.02513895,0.02513895
Cd4,mz.350.07683499999996,5,0.025125476,0.025125476
Edil3,mz.599.99801,5,-0.025107142,0.025107142
Arl8a,mz.881.51323,5,0.025100876,0.025100876
Cabp1,mz.348.0702,5,0.025081204,0.025081204
Crtac1,mz.247.97343,5,0.025071952,0.025071952
Eif6,mz.300.01588,5,0.025062686,0.025062686
Homer2,mz.350.07683499999996,5,0.025036216,0.025036216
Satb2,mz.467.972585,5,0.025028704,0.025028704
Gabbr2,mz.189.988905,5,-0.025023727,0.025023727
Vip,mz.495.92363,5,0.025017593,0.025017593
Gpr83,mz.295.94633999999996,5,0.025008686,0.025008686
Syt17,mz.261.977915,5,-0.025001012,0.025001012
Asic4,mz.495.92363,5,-0.02497463,0.02497463
Cort,mz.300.01588,5,-0.024947766,0.024947766
Cacna2d1,mz.288.976055,5,-0.024873018,0.024873018
Arl8a,mz.910.5514049999999,5,0.024870448,0.024870448
Calb1,mz.395.956625,5,0.024840107,0.024840107
Igfn1,mz.132.030355,5,0.024824,0.024824
Eif6,mz.238.00025499999998,5,-0.024815476,0.024815476
Nptx1,mz.495.92363,5,0.024780288,0.024780288
Gad2,mz.132.030355,5,-0.02477399,0.02477399
Ighm,mz.573.92018,5,-0.024746377,0.024746377
Edil3,mz.261.977915,5,-0.024730522,0.024730522
Rapgefl1,mz.348.0702,5,0.024724113,0.024724113
Drd2,mz.189.988905,5,-0.024713105,0.024713105
Atp2b4,mz.132.030355,5,-0.024662392,0.024662392
Rtn4r,mz.495.92363,5,-0.024652883,0.024652883
Ak5,mz.348.0702,5,-0.024642395,0.024642395
Sox11,mz.271.00396,5,-0.02463994,0.02463994
Scd1,mz.519.963615,5,-0.024634425,0.024634425
Pcp4,mz.264.05398,5,-0.024630072,0.024630072
Foxp2,mz.519.938545,5,0.024606641,0.024606641
Adcy5,mz.350.07683499999996,5,-0.024604673,0.024604673
Caln1,mz.395.956625,5,0.024591025,0.024591025
Nckipsd,mz.452.277655,5,-0.024573859,0.024573859
Sv2b,mz.295.94633999999996,5,-0.024565734,0.024565734
Rasgrf2,mz.132.030355,5,-0.024558004,0.024558004
Vip,mz.519.938545,5,-0.024531186,0.024531186
